Date,Firm,To Grade,From Grade,Action,ABV
2012-06-29,UBS,Buy,,main,PSX
2012-07-02,Deutsche Bank,Buy,Hold,up,PSX
2012-07-12,Wells Fargo,Market Perform,,init,PSX
2012-07-16,Oppenheimer,Outperform,,init,PSX
2012-07-30,Barclays,Overweight,Equal-Weight,up,PSX
2012-08-06,Oppenheimer,Outperform,,main,PSX
2012-08-13,UBS,Buy,,main,PSX
2012-08-17,JP Morgan,Overweight,,init,PSX
2012-08-28,UBS,Buy,,main,PSX
2012-09-17,Citigroup,Neutral,Buy,down,PSX
2012-09-18,Credit Suisse,Neutral,Outperform,down,PSX
2012-09-20,Goldman Sachs,Neutral,,main,PSX
2012-10-26,Credit Suisse,Outperform,Neutral,up,PSX
2012-11-01,Barclays,Overweight,,main,PSX
2012-12-14,Credit Suisse,Outperform,,main,PSX
2012-12-14,UBS,Buy,,main,PSX
2013-01-07,Scotia Howard Weil,Sector Perform,,down,PSX
2013-01-17,Credit Suisse,Outperform,,main,PSX
2013-01-22,Citigroup,Neutral,,main,PSX
2013-01-31,UBS,Buy,,main,PSX
2013-04-17,Deutsche Bank,Hold,,main,PSX
2013-07-08,Wells Fargo,Outperform,Market Perform,up,PSX
2013-09-09,Argus,Hold,Buy,down,PSX
2013-10-04,Oppenheimer,Perform,Outperform,down,PSX
2013-12-03,Bank of America,Neutral,,main,PSX
2013-12-09,JP Morgan,Overweight,,main,PSX
2013-12-09,Deutsche Bank,Buy,Hold,up,PSX
2014-01-08,Scotia Howard Weil,Sector Outperform,Sector Perform,up,PSX
2014-01-22,Raymond James,Outperform,Market Perform,up,PSX
2014-01-28,Credit Suisse,Neutral,Outperform,down,PSX
2014-04-01,Wolfe Research,Outperform,,init,PSX
2014-04-11,Barclays,Overweight,,main,PSX
2014-04-11,Bank of America,Neutral,,main,PSX
2014-04-15,Tudor Pickering,Accumulate,Buy,down,PSX
2014-05-01,Citigroup,Hold,,main,PSX
2014-06-04,JP Morgan,Overweight,,main,PSX
2014-07-11,Citigroup,Neutral,,main,PSX
2014-09-23,JP Morgan,Overweight,,init,PSX
2014-10-02,RBC Capital,Sector Perform,,init,PSX
2014-10-09,Deutsche Bank,Hold,,init,PSX
2014-10-13,Barclays,Overweight,,main,PSX
2014-10-30,Barclays,Overweight,,main,PSX
2014-11-17,Credit Suisse,Outperform,Neutral,up,PSX
2014-11-18,Goldman Sachs,Buy,,init,PSX
2014-11-25,Deutsche Bank,Hold,,main,PSX
2014-12-15,Bank of America,Buy,Neutral,up,PSX
2014-12-18,Deutsche Bank,Buy,Hold,up,PSX
2015-01-09,Wolfe Research,Peer Perform,Outperform,down,PSX
2015-01-14,Barclays,Overweight,,main,PSX
2015-02-19,Deutsche Bank,Buy,,main,PSX
2015-03-31,Gilford Securities,Neutral,Buy,down,PSX
2015-04-20,Barclays,Buy,,main,PSX
2015-05-27,Oppenheimer,Outperform,Perform,up,PSX
2015-06-08,Deutsche Bank,Buy,,main,PSX
2015-06-15,Jefferies,Sector Perform,,main,PSX
2015-07-07,Barclays,Overweight,,main,PSX
2015-07-14,Goldman Sachs,Neutral,Buy,down,PSX
2015-08-03,Barclays,Overweight,,main,PSX
2015-10-12,Barclays,Overweight,,main,PSX
2015-11-02,Credit Suisse,Neutral,Outperform,down,PSX
2015-11-02,Barclays,Overweight,,main,PSX
2015-11-02,JP Morgan,Neutral,,main,PSX
2015-11-10,Deutsche Bank,Hold,,main,PSX
2015-12-18,Deutsche Bank,Hold,,main,PSX
2016-01-26,Deutsche Bank,Hold,,main,PSX
2016-01-26,Credit Suisse,Outperform,,main,PSX
2016-02-09,Deutsche Bank,Hold,,main,PSX
2016-03-28,Cowen & Co.,Market Perform,,init,PSX
2016-04-08,Barclays,Overweight,,main,PSX
2016-04-11,Credit Suisse,Neutral,,main,PSX
2016-04-20,Citigroup,Hold,Buy,down,PSX
2016-05-02,Barclays,Overweight,,main,PSX
2016-05-19,UBS,Neutral,,init,PSX
2016-06-10,JP Morgan,Neutral,,main,PSX
2016-06-17,Morgan Stanley,Equal-Weight,Overweight,down,PSX
2016-07-11,Scotia Howard Weil,Sector Perform,Outperform,down,PSX
2016-07-13,Barclays,Equal-Weight,Overweight,down,PSX
2016-08-03,Cowen & Co.,Outperform,Market Perform,up,PSX
2016-08-22,Jefferies,Hold,,init,PSX
2016-08-22,PiperJaffray,Neutral,,main,PSX
2016-09-16,PiperJaffray,Neutral,,main,PSX
2016-09-30,Goldman Sachs,Neutral,Sell,up,PSX
2016-10-10,Barclays,Equal-weight,,main,PSX
2017-08-02,Barclays,Equal-Weight,,main,PSX
2017-09-28,Scotia Howard Weil,Sector Outperform,Sector Perform,up,PSX
2017-10-03,Goldman Sachs,Buy,Neutral,up,PSX
2017-10-10,Barclays,Equal-Weight,,main,PSX
2017-10-16,Jefferies,Underperform,Hold,down,PSX
2017-10-30,JP Morgan,Neutral,,main,PSX
2017-11-14,Barclays,Underweight,Equal-Weight,down,PSX
2017-11-15,UBS,Neutral,,main,PSX
2018-01-03,Credit Suisse,Neutral,,init,PSX
2018-01-11,Morgan Stanley,Equal-Weight,Overweight,down,PSX
2018-01-24,Citigroup,Neutral,Neutral,main,PSX
2018-02-06,Citigroup,Neutral,Neutral,main,PSX
2018-03-13,Citigroup,Neutral,Neutral,main,PSX
2018-03-19,Deutsche Bank,Hold,Hold,main,PSX
2018-04-09,JP Morgan,Neutral,Neutral,main,PSX
2018-04-30,Credit Suisse,Neutral,Neutral,main,PSX
2018-04-30,Barclays,Underweight,Underweight,main,PSX
