Date,Firm,To Grade,From Grade,Action,ABV
2017-06-08,Barclays,Equal-Weight,,init,VST
2017-09-20,Credit Suisse,Outperform,,init,VST
2017-09-28,Citigroup,Buy,,init,VST
2017-10-10,SunTrust Robinson Humphrey,Hold,,init,VST
2017-10-20,Evercore ISI Group,Outperform,,init,VST
2017-12-20,RBC Capital,Outperform,,init,VST
2018-02-23,UBS,Neutral,,init,VST
2018-03-06,UBS,Buy,Neutral,up,VST
2018-04-17,Bank of America,Buy,Buy,main,VST
2018-05-01,Citigroup,Buy,Buy,main,VST
2018-05-07,Credit Suisse,Neutral,Neutral,main,VST
2018-05-08,Bank of America,Buy,Buy,main,VST
2018-10-22,Citigroup,Buy,Buy,main,VST
2018-10-25,SunTrust Robinson Humphrey,Buy,Hold,up,VST
2018-11-05,Deutsche Bank,Buy,Buy,main,VST
2019-03-25,Morgan Stanley,Overweight,,init,VST
2019-04-11,Citigroup,Buy,Buy,main,VST
2019-05-06,Credit Suisse,Outperform,Neutral,up,VST
2019-08-14,Credit Suisse,Outperform,,main,VST
2019-08-29,Citigroup,Buy,,main,VST
2019-09-09,Citigroup,Buy,,main,VST
2019-09-17,SunTrust Robinson Humphrey,Buy,,main,VST
2019-11-07,Bank of America,Buy,Neutral,up,VST
2020-02-20,BMO Capital,Outperform,,init,VST
2020-02-25,Vertical Research,Buy,,init,VST
2020-04-15,Morgan Stanley,Overweight,,main,VST
2020-04-30,Morgan Stanley,Overweight,,main,VST
2020-05-06,UBS,Buy,,main,VST
2020-05-20,Seaport Global,Neutral,,init,VST
2020-06-09,Seaport Global,Buy,Neutral,up,VST
2020-06-17,Morgan Stanley,Overweight,,main,VST
2020-10-20,Morgan Stanley,Overweight,,main,VST
2020-11-04,Morgan Stanley,Overweight,,main,VST
2020-11-17,Morgan Stanley,Overweight,,main,VST
2020-12-15,Morgan Stanley,Overweight,,main,VST
2021-02-18,Morgan Stanley,Overweight,,main,VST
2021-03-01,Credit Suisse,Outperform,,reit,VST
2021-03-08,Morgan Stanley,Overweight,,main,VST
2021-03-15,RBC Capital,Outperform,,main,VST
2021-03-17,Wolfe Research,Peer Perform,Outperform,down,VST
2021-03-17,Guggenheim,Neutral,Buy,down,VST
2021-03-19,Morgan Stanley,Overweight,,main,VST
2021-04-20,Morgan Stanley,Overweight,,main,VST
2021-04-27,Morgan Stanley,Overweight,,main,VST
2021-06-03,Credit Suisse,Outperform,,main,VST
2021-07-07,Wolfe Research,Outperform,Peer Perform,up,VST
2021-07-09,B of A Securities,Buy,Neutral,up,VST
2021-07-22,Guggenheim,Buy,Neutral,up,VST
2021-08-19,Morgan Stanley,Overweight,,main,VST
