Date,Firm,To Grade,From Grade,Action,ABV
2016-06-27,Wedbush,Outperform,,init,CLSD
2016-06-27,Cowen & Co.,Outperform,,init,CLSD
2016-06-27,Stifel Nicolaus,Buy,,init,CLSD
2017-02-24,JP Morgan,Overweight,,init,CLSD
2017-05-25,JMP Securities,Market Outperform,,init,CLSD
2018-03-06,JP Morgan,Overweight,Overweight,main,CLSD
2018-06-28,Janney Capital,Buy,,init,CLSD
2018-07-16,Laidlaw & Co.,Buy,,init,CLSD
2020-01-27,Wedbush,Outperform,,main,CLSD
2020-05-13,Roth Capital,Buy,,init,CLSD
2021-06-15,JMP Securities,Market Outperform,,main,CLSD
2021-06-17,Wedbush,Outperform,,main,CLSD
2021-07-29,HC Wainwright & Co.,Buy,,init,CLSD
