Date,Firm,To Grade,From Grade,Action,ABV
2014-07-28,Gabelli & Co.,Hold,,init,TMST
2014-08-01,Jefferies,Buy,,main,TMST
2014-08-13,Jefferies,Buy,,main,TMST
2014-11-03,Jefferies,Buy,,main,TMST
2014-12-17,Jefferies,Buy,,main,TMST
2015-01-13,Gabelli & Co.,Buy,Hold,up,TMST
2015-02-18,Jefferies,Buy,,main,TMST
2015-02-20,APB Financial,Buy,,init,TMST
2015-03-16,Jefferies,Buy,,main,TMST
2015-05-19,Cowen & Co.,Outperform,,init,TMST
2015-09-14,Cowen & Co.,Market Perform,Outperform,down,TMST
2015-09-16,Jefferies,Buy,,main,TMST
2016-01-13,Jefferies,Hold,,down,TMST
2016-02-02,Jefferies,Hold,,main,TMST
2016-07-29,Jefferies,Hold,,main,TMST
2016-08-11,Cowen & Co.,Outperform,Market Perform,up,TMST
2016-09-15,Jefferies,Hold,,main,TMST
2016-11-29,Macquarie,Underperform,Neutral,down,TMST
2017-10-04,JP Morgan,Neutral,,init,TMST
2017-12-06,KeyBanc,Underweight,Sector Weight,down,TMST
2018-01-11,KeyBanc,Sector Weight,Underweight,up,TMST
2018-02-12,KeyBanc,Overweight,Sector Weight,up,TMST
2018-03-16,KeyBanc,Overweight,Overweight,main,TMST
2018-06-14,KeyBanc,Overweight,Overweight,main,TMST
2018-07-30,KeyBanc,Sector Weight,Overweight,down,TMST
2019-01-09,Cowen & Co.,Outperform,,init,TMST
2019-02-26,Cowen & Co.,Market Perform,Outperform,down,TMST
2021-02-23,KeyBanc,Overweight,Sector Weight,up,TMST
2021-03-01,KeyBanc,Overweight,,main,TMST
2021-03-08,KeyBanc,Overweight,,main,TMST
2021-05-10,Keybanc,Overweight,,main,TMST
2021-08-09,Keybanc,Overweight,,main,TMST
2021-10-14,Keybanc,Overweight,,main,TMST
2021-11-08,Keybanc,Overweight,,main,TMST
