Date,Firm,To Grade,From Grade,Action,ABV
2012-10-01,Stifel Nicolaus,Buy,,main,JAKK
2012-10-01,Ascendiant Capital,Buy,,main,JAKK
2012-10-01,KeyBanc,Hold,Buy,down,JAKK
2012-10-01,Needham,Underperform,Hold,down,JAKK
2012-12-03,Sidoti & Co.,,,init,JAKK
2013-02-21,Ascendiant Capital,Buy,,main,JAKK
2013-02-22,Stifel Nicolaus,Hold,Buy,down,JAKK
2013-02-22,Stifel Nicolaus,Hold,Buy,down,JAKK
2013-03-06,BMO Capital,Underperform,Market Perform,down,JAKK
2013-05-20,PiperJaffray,Neutral,,init,JAKK
2013-08-14,BMO Capital,Market Perform,Underperform,up,JAKK
2013-09-25,Needham,Hold,Underperform,up,JAKK
2013-10-18,B. Riley FBR,Neutral,,init,JAKK
2013-10-24,B. Riley FBR,Buy,Neutral,up,JAKK
2014-02-27,B. Riley FBR,,Buy,down,JAKK
2014-03-07,Hilliard Lyons,Long-Term Buy,Neutral,up,JAKK
2014-04-11,BMO Capital,Outperform,Market Perform,up,JAKK
2014-04-21,B. Riley FBR,Buy,Neutral,up,JAKK
2014-06-06,Needham,Buy,Hold,up,JAKK
2014-08-14,PiperJaffray,Overweight,Neutral,up,JAKK
2014-10-24,B. Riley FBR,Neutral,Buy,down,JAKK
2014-10-24,Hilliard Lyons,Buy,Long-Term Buy,up,JAKK
2015-02-26,B. Riley FBR,Buy,Neutral,up,JAKK
2015-04-20,B. Riley FBR,Neutral,Buy,down,JAKK
2015-07-07,BMO Capital,Market Perform,Outperform,down,JAKK
2015-08-20,Oppenheimer,Outperform,,init,JAKK
2015-10-27,BMO Capital,Outperform,Market Perform,up,JAKK
2016-12-19,PiperJaffray,Neutral,Overweight,down,JAKK
2016-12-19,BMO Capital,Market Perform,Outperform,down,JAKK
2017-05-23,DA Davidson,Neutral,,init,JAKK
2017-06-09,Jefferies,Hold,,init,JAKK
2017-07-26,BMO Capital,Market Perform,,main,JAKK
2017-09-21,DA Davidson,Underperform,Neutral,down,JAKK
2017-10-30,DA Davidson,Neutral,Underperform,up,JAKK
2017-10-30,Stifel Nicolaus,Hold,,main,JAKK
2018-02-23,BMO Capital,Market Perform,Market Perform,main,JAKK
2018-04-27,Stifel Nicolaus,Hold,Hold,main,JAKK
2018-10-26,DA Davidson,Neutral,Neutral,main,JAKK
