Date,Firm,To Grade,From Grade,Action,ABV
2012-02-15,Morgan Keegan,Outperform,,main,NPTN
2012-08-03,Deutsche Bank,Hold,,main,NPTN
2012-11-02,Deutsche Bank,Hold,,main,NPTN
2013-02-22,Deutsche Bank,Hold,,main,NPTN
2013-04-19,Needham,Buy,Hold,up,NPTN
2013-07-22,Needham,Strong Buy,Buy,up,NPTN
2013-07-30,Craig-Hallum,Buy,,init,NPTN
2013-11-15,Needham,Buy,Strong Buy,down,NPTN
2013-12-17,B. Riley FBR,Buy,,init,NPTN
2014-04-10,Deutsche Bank,Hold,,main,NPTN
2014-05-20,B. Riley FBR,Buy,,main,NPTN
2015-06-11,Raymond James,Outperform,Market Perform,up,NPTN
2015-06-17,Needham,Buy,,main,NPTN
2015-08-07,B. Riley FBR,Neutral,Buy,down,NPTN
2015-08-10,Raymond James,Strong Buy,Outperform,up,NPTN
2015-08-18,Northland Securities,Outperform,,init,NPTN
2015-11-06,Raymond James,Outperform,Strong Buy,down,NPTN
2016-02-03,Raymond James,Strong Buy,Outperform,up,NPTN
2016-02-23,PiperJaffray,Overweight,,init,NPTN
2016-07-25,Needham,Strong Buy,Buy,up,NPTN
2017-01-30,Cowen & Co.,Outperform,,init,NPTN
2017-06-30,DA Davidson,Neutral,,init,NPTN
2017-07-24,Raymond James,Outperform,Strong Buy,down,NPTN
2017-08-24,Raymond James,Outperform,,main,NPTN
2017-11-07,B. Riley FBR,Neutral,,main,NPTN
2018-01-29,PiperJaffray,Neutral,Overweight,down,NPTN
2018-05-09,B. Riley FBR,Neutral,Neutral,main,NPTN
2018-08-07,B. Riley FBR,Buy,Neutral,up,NPTN
2018-11-05,B. Riley FBR,Buy,Buy,main,NPTN
2018-12-06,B. Riley FBR,Neutral,Buy,down,NPTN
2019-04-30,MKM Partners,Buy,,init,NPTN
2019-05-17,MKM Partners,Neutral,Buy,down,NPTN
2019-05-20,B. Riley FBR,Buy,Neutral,up,NPTN
2019-08-06,MKM Partners,Buy,Neutral,up,NPTN
2019-09-18,B. Riley,Neutral,Buy,down,NPTN
2020-01-22,Needham,Buy,Hold,up,NPTN
2020-02-28,B. Riley,Buy,Neutral,up,NPTN
2020-02-28,Rosenblatt,Buy,,main,NPTN
2020-03-30,Piper Sandler,Overweight,Neutral,up,NPTN
2020-04-13,B. Riley FBR,Buy,,main,NPTN
2020-04-14,JP Morgan,Overweight,,init,NPTN
2020-04-24,Rosenblatt,Neutral,Buy,down,NPTN
2020-05-01,B. Riley FBR,Buy,,main,NPTN
2020-05-01,MKM Partners,Buy,,main,NPTN
2020-05-01,Needham,Buy,,main,NPTN
2020-05-18,Craig-Hallum,Buy,,main,NPTN
2020-06-16,B. Riley FBR,Neutral,Buy,down,NPTN
2020-08-05,Rosenblatt,Neutral,,main,NPTN
2020-08-25,Raymond James,Underperform,Market Perform,down,NPTN
2020-08-31,Needham,Hold,Buy,down,NPTN
2020-09-01,Rosenblatt,Neutral,,main,NPTN
2020-09-01,B. Riley FBR,Buy,Neutral,up,NPTN
2020-10-06,Rosenblatt,Neutral,,main,NPTN
2020-10-08,JP Morgan,Neutral,Overweight,down,NPTN
2020-11-05,Needham,Buy,Hold,up,NPTN
2021-01-13,Needham,Buy,,main,NPTN
2021-02-23,Rosenblatt,Neutral,,main,NPTN
2021-02-26,Rosenblatt,Neutral,,main,NPTN
2021-03-09,DA Davidson,Buy,Neutral,up,NPTN
2021-03-18,Rosenblatt,Buy,Neutral,up,NPTN
2021-09-09,Raymond James,Market Perform,Underperform,up,NPTN
2021-11-04,Needham,Buy,,main,NPTN
2021-11-05,B. Riley Securities,Neutral,Buy,down,NPTN
2021-11-05,DA Davidson,Neutral,Buy,down,NPTN
2021-11-05,Rosenblatt,Neutral,Buy,down,NPTN
2021-11-08,Northland Capital Markets,Market Perform,Outperform,down,NPTN
