Date,Firm,To Grade,From Grade,Action,ABV
2012-10-26,Chardan Capital,Neutral,Buy,down,CAMT
2013-06-25,Chardan Capital,Buy,Neutral,up,CAMT
2014-07-30,B. Riley FBR,Buy,,main,CAMT
2015-05-26,B. Riley FBR,Buy,,main,CAMT
2015-07-27,Needham,Buy,,init,CAMT
2017-10-03,Needham,Buy,Hold,up,CAMT
2017-11-08,B. Riley FBR,Buy,,main,CAMT
2018-02-08,B. Riley FBR,Buy,Buy,main,CAMT
2018-08-01,B. Riley FBR,Buy,Buy,main,CAMT
2018-11-01,B. Riley FBR,Buy,Buy,main,CAMT
2020-02-19,Needham,Buy,,init,CAMT
2020-03-16,B. Riley FBR,Buy,,main,CAMT
2020-03-19,B. Riley FBR,Buy,,main,CAMT
2020-04-08,B. Riley FBR,Buy,,main,CAMT
2020-05-12,B. Riley FBR,Buy,,main,CAMT
2020-06-02,Needham,Buy,,main,CAMT
2020-08-06,Needham,Buy,,main,CAMT
2020-10-28,Needham,Buy,,main,CAMT
2020-11-24,Stifel,Hold,,init,CAMT
2021-03-09,Stifel,Buy,Hold,up,CAMT
2021-06-09,Barclays,Overweight,,init,CAMT
