Date,Firm,To Grade,From Grade,Action,ABV
2019-05-06,Morgan Stanley,Equal-Weight,,init,PD
2019-05-06,BTIG,Neutral,,init,PD
2019-05-06,RBC Capital,Sector Perform,,init,PD
2019-05-06,JP Morgan,Overweight,,init,PD
2019-05-06,Piper Jaffray,Overweight,,init,PD
2019-05-06,KeyBanc,Sector Weight,,init,PD
2019-08-14,RBC Capital,Outperform,Sector Perform,up,PD
2019-08-16,DA Davidson,Neutral,,init,PD
2019-09-06,Morgan Stanley,Equal-Weight,,main,PD
2019-10-03,SunTrust Robinson Humphrey,Hold,,init,PD
2019-10-15,Baird,Outperform,,init,PD
2019-10-16,Morgan Stanley,Equal-Weight,,main,PD
2019-12-06,Morgan Stanley,Equal-Weight,,main,PD
2019-12-06,JP Morgan,Overweight,,main,PD
2020-03-19,Morgan Stanley,Equal-Weight,,main,PD
2020-03-19,Baird,Outperform,,main,PD
2020-06-03,Morgan Stanley,Equal-Weight,,main,PD
2020-07-20,Monness Crespi Hardt,Buy,,init,PD
2020-09-03,Morgan Stanley,Equal-Weight,,main,PD
2020-10-07,Berenberg,Hold,,init,PD
2020-11-17,Credit Suisse,Neutral,,init,PD
2020-11-30,Craig-Hallum,Buy,,init,PD
2020-12-04,Credit Suisse,Neutral,,main,PD
2021-01-15,Credit Suisse,Neutral,,main,PD
2021-03-12,Cowen & Co.,Market Perform,,init,PD
2021-03-15,RBC Capital,Outperform,,main,PD
2021-09-03,Morgan Stanley,Equal-Weight,,main,PD
2021-12-08,Craig-Hallum,Buy,,main,PD
