Date,Firm,To Grade,From Grade,Action,ABV
2015-06-28,Morgan Stanley,Equal-Weight,,init,XHR
2015-06-29,Morgan Stanley,Equal-Weight,,init,XHR
2015-10-13,Morgan Stanley,Overweight,Equal-Weight,up,XHR
2015-11-18,JMP Securities,Market Outperform,,init,XHR
2016-03-17,Morgan Stanley,Equal-Weight,Overweight,down,XHR
2016-05-02,Wells Fargo,Outperform,,init,XHR
2016-07-26,Raymond James,Market Perform,,init,XHR
2016-12-14,Nomura,Buy,,init,XHR
2017-10-06,Wells Fargo,Outperform,,main,XHR
2017-10-27,FBR Capital,Neutral,,init,XHR
2018-02-28,Morgan Stanley,Equal-Weight,Equal-Weight,main,XHR
2018-02-28,B. Riley FBR,Buy,Neutral,up,XHR
2018-05-31,Jefferies,Buy,,init,XHR
2018-06-01,Baird,Outperform,,init,XHR
2018-06-08,B. Riley FBR,Neutral,Buy,down,XHR
2018-08-03,Morgan Stanley,Equal-Weight,Equal-Weight,main,XHR
2018-08-28,Wells Fargo,Market Perform,Market Perform,main,XHR
2018-12-20,Morgan Stanley,Underweight,Equal-Weight,down,XHR
2019-06-25,KeyBanc,Overweight,,init,XHR
2019-10-17,Jefferies,Hold,Buy,down,XHR
2019-10-17,BMO Capital,Market Perform,,init,XHR
2019-12-16,Janney Capital,Neutral,,init,XHR
2020-01-09,Morgan Stanley,Underweight,,main,XHR
2020-03-09,Wells Fargo,Overweight,Equal-Weight,up,XHR
2020-03-10,B. Riley,Buy,Neutral,up,XHR
2020-04-29,B. Riley FBR,Buy,,main,XHR
2020-04-30,KeyBanc,Overweight,,main,XHR
2020-05-14,B. Riley FBR,Buy,,main,XHR
2020-05-15,Morgan Stanley,Underweight,,main,XHR
2020-06-09,Wells Fargo,Equal-Weight,Overweight,down,XHR
2020-07-22,Wells Fargo,Equal-Weight,,main,XHR
2020-07-31,Morgan Stanley,Underweight,,main,XHR
2020-10-27,Morgan Stanley,Equal-Weight,Underweight,up,XHR
2020-11-16,Wells Fargo,Equal-Weight,,main,XHR
2020-11-23,Jefferies,Buy,Hold,up,XHR
2020-12-02,B. Riley FBR,Neutral,Buy,down,XHR
2020-12-14,KeyBanc,Sector Weight,Overweight,down,XHR
2021-01-12,Raymond James,Outperform,Market Perform,up,XHR
2021-01-20,Morgan Stanley,Underweight,Equal-Weight,down,XHR
2021-03-02,Morgan Stanley,Underweight,,main,XHR
2021-05-25,BMO Capital,Outperform,Market Perform,up,XHR
2021-08-05,Raymond James,Outperform,,main,XHR
2021-11-04,Raymond James,Outperform,,main,XHR
