Date,Firm,To Grade,From Grade,Action,ABV
2012-11-06,SunTrust Robinson Humphrey,Buy,,init,FANG
2012-11-06,Sterne Agee,Buy,,init,FANG
2012-11-06,Wells Fargo,Outperform,,init,FANG
2012-11-06,Credit Suisse,Outperform,,init,FANG
2012-11-06,Wunderlich,Hold,,init,FANG
2012-11-15,CK Cooper,Buy,,init,FANG
2013-01-16,Sterne Agee,Neutral,Buy,down,FANG
2013-01-18,Credit Suisse,Outperform,,main,FANG
2013-02-07,Tudor Pickering,Accumulate,Buy,down,FANG
2013-02-22,Brean Capital,Buy,,init,FANG
2013-04-12,CK Cooper,Buy,,main,FANG
2013-04-12,Wunderlich,Hold,,main,FANG
2013-04-24,Canaccord Genuity,Buy,,init,FANG
2013-05-16,Wunderlich,Buy,Hold,up,FANG
2013-05-28,CK Cooper,Buy,,main,FANG
2013-06-11,Topeka,Buy,,init,FANG
2013-06-19,Wunderlich,Buy,,main,FANG
2013-07-16,Miller Tabak,Buy,,init,FANG
2013-07-17,Miller Tabak,Buy,,init,FANG
2013-08-08,Wunderlich,Buy,,main,FANG
2013-09-04,Raymond James,Outperform,,up,FANG
2013-09-05,Wunderlich,Buy,,main,FANG
2013-09-17,Northland Securities,Outperform,,init,FANG
2013-09-24,Sterne Agee,Buy,Neutral,up,FANG
2013-09-26,Canaccord Genuity,Hold,Buy,down,FANG
2013-10-25,Wunderlich,Buy,,main,FANG
2013-12-19,Roth Capital,Buy,,init,FANG
2013-12-23,KLR Group,,Buy,down,FANG
2014-02-19,Wunderlich,Buy,,main,FANG
2014-02-20,Seaport Global,,,init,FANG
2014-04-15,SunTrust Robinson Humphrey,Neutral,Buy,down,FANG
2014-04-16,Wunderlich,Buy,,main,FANG
2014-05-09,Roth Capital,Neutral,Buy,down,FANG
2014-05-09,Mizuho,Buy,Buy,main,FANG
2014-05-09,Wunderlich,Buy,Buy,main,FANG
2014-06-02,SunTrust Robinson Humphrey,Buy,Neutral,up,FANG
2014-06-25,SunTrust Robinson Humphrey,Buy,,main,FANG
2014-07-01,Canaccord Genuity,Buy,,init,FANG
2014-07-22,Roth Capital,Buy,Neutral,up,FANG
2014-08-07,Raymond James,Outperform,,main,FANG
2014-08-15,Tudor Pickering,Buy,Accumulate,up,FANG
2014-09-09,GMP Securities,Buy,,init,FANG
2014-10-22,Wunderlich,Buy,,main,FANG
2015-03-26,Morgan Stanley,Overweight,,init,FANG
2015-04-15,SunTrust Robinson Humphrey,Buy,,main,FANG
2015-04-15,Goldman Sachs,Buy,,init,FANG
2015-04-23,Tudor Pickering,Accumulate,Buy,down,FANG
2015-06-04,Oppenheimer,Perform,,init,FANG
2015-06-24,SunTrust Robinson Humphrey,Buy,,main,FANG
2015-06-30,Stephens & Co.,Overweight,,init,FANG
2015-07-13,Cowen & Co.,Outperform,,init,FANG
2015-07-14,Cowen & Co.,Outperform,,init,FANG
2015-08-11,Credit Suisse,Outperform,,main,FANG
2015-09-08,Barclays,Equal-Weight,,init,FANG
2015-09-08,Cowen & Co.,Market Perform,Outperform,down,FANG
2015-10-02,Evercore ISI Group,Buy,,init,FANG
2015-10-06,Topeka,Buy,,main,FANG
2015-10-14,Barclays,Equal-Weight,,main,FANG
2015-10-20,Canaccord Genuity,Buy,,init,FANG
2015-11-17,Roth Capital,Buy,,main,FANG
2015-12-02,Deutsche Bank,Buy,,init,FANG
2015-12-03,Nomura,Buy,,init,FANG
2015-12-09,JP Morgan,Overweight,,init,FANG
2015-12-15,UBS,Neutral,,init,FANG
2016-01-14,Cowen & Co.,Outperform,Market Perform,up,FANG
2016-01-21,Deutsche Bank,Buy,,main,FANG
2016-01-21,Nomura,Buy,,main,FANG
2016-01-28,Barclays,Equal-Weight,,main,FANG
2016-01-29,BMO Capital,Outperform,,init,FANG
2016-01-29,Barclays,Equal-Weight,,main,FANG
2016-02-03,GMP Securities,Buy,,init,FANG
2016-02-09,JP Morgan,Overweight,,main,FANG
2016-02-18,Canaccord Genuity,Buy,Hold,down,FANG
2016-03-15,Clarksons Platou,Neutral,Buy,down,FANG
2016-03-15,JP Morgan,Overweight,,main,FANG
2016-03-28,Stephens & Co.,Equal-Weight,Overweight,down,FANG
2016-03-29,Goldman Sachs,Buy,,main,FANG
2016-05-05,Wunderlich,Buy,,main,FANG
2016-05-05,Goldman Sachs,Buy,,main,FANG
2016-05-09,Roth Capital,Neutral,Buy,down,FANG
2016-06-14,Deutsche Bank,Buy,,main,FANG
2016-07-13,Bank of America,Buy,,init,FANG
2016-07-14,Morgan Stanley,Overweight,,main,FANG
2016-07-14,Barclays,Equal-Weight,,main,FANG
2016-07-20,Canaccord Genuity,Buy,Hold,up,FANG
2016-08-04,SunTrust Robinson Humphrey,Buy,,main,FANG
2016-08-08,Roth Capital,Neutral,Sell,up,FANG
2016-08-10,Deutsche Bank,Buy,,main,FANG
2016-08-22,KeyBanc,Overweight,,main,FANG
2016-08-29,Williams Capital,Hold,,init,FANG
2016-10-06,Mizuho Securities,Buy,,init,FANG
2016-10-11,Canaccord Genuity,Buy,,main,FANG
2016-10-11,Barclays,Equal-Weight,,main,FANG
2016-10-17,Stephens & Co.,Overweight,Equal-Weight,up,FANG
2016-12-16,Drexel Hamilton,Hold,,init,FANG
2017-04-13,Stifel Nicolaus,Buy,,init,FANG
2017-07-18,Imperial Capital,Outperform,,init,FANG
2017-08-08,Barclays,Equal-Weight,,main,FANG
2017-10-10,Jefferies,Buy,,init,FANG
2017-10-11,Barclays,Equal-Weight,,main,FANG
2017-10-18,Morgan Stanley,Overweight,,main,FANG
2017-11-07,KeyBanc,Overweight,,main,FANG
2017-11-08,Imperial Capital,Outperform,,main,FANG
2017-11-20,Barclays,Overweight,Equal-Weight,up,FANG
2017-12-01,Citigroup,Buy,,init,FANG
2017-12-12,Credit Suisse,Outperform,,init,FANG
2018-01-24,Morgan Stanley,Overweight,Overweight,main,FANG
2018-02-02,Deutsche Bank,Buy,,init,FANG
2018-02-06,B. Riley FBR,Neutral,,init,FANG
2018-02-07,Morgan Stanley,Overweight,Overweight,main,FANG
2018-03-07,UBS,Buy,,init,FANG
2018-04-11,Stifel Nicolaus,Buy,Buy,main,FANG
2018-04-20,Morgan Stanley,Overweight,Overweight,main,FANG
2018-04-23,KeyBanc,Overweight,Overweight,main,FANG
2018-05-01,JP Morgan,Overweight,Overweight,main,FANG
2018-05-22,JP Morgan,Overweight,Overweight,main,FANG
2018-05-24,Morgan Stanley,Overweight,Overweight,main,FANG
2018-06-19,Jefferies,Buy,Buy,main,FANG
2018-07-05,TD Securities,Buy,,init,FANG
2018-07-11,Susquehanna,Positive,,init,FANG
2018-07-12,Morgan Stanley,Overweight,Overweight,main,FANG
2018-08-15,BMO Capital,Market Perform,Outperform,down,FANG
2018-08-16,Morgan Stanley,Overweight,Overweight,main,FANG
2018-08-17,BMO Capital,Market Perform,Market Perform,main,FANG
2018-08-20,Williams Capital,Buy,Hold,up,FANG
2018-09-26,Morgan Stanley,Overweight,Overweight,main,FANG
2018-10-03,Oppenheimer,Outperform,,init,FANG
2018-10-12,Morgan Stanley,Overweight,Overweight,main,FANG
2018-11-20,Morgan Stanley,Overweight,Overweight,main,FANG
2018-12-20,KeyBanc,Overweight,,init,FANG
2019-01-16,Barclays,Overweight,,init,FANG
2019-01-30,Mizuho,Buy,,init,FANG
2019-02-21,Morgan Stanley,Overweight,Overweight,main,FANG
2019-03-21,Morgan Stanley,Overweight,Overweight,main,FANG
2019-04-22,KeyBanc,Overweight,Overweight,main,FANG
2019-05-16,Morgan Stanley,Overweight,,main,FANG
2019-05-21,Bank of America,Buy,,main,FANG
2019-05-23,KeyBanc,Overweight,,main,FANG
2019-06-03,Morgan Stanley,Overweight,,main,FANG
2019-06-17,Credit Suisse,Outperform,,init,FANG
2019-06-28,MKM Partners,Buy,,init,FANG
2019-07-12,Morgan Stanley,Overweight,,main,FANG
2019-07-16,KeyBanc,Overweight,,main,FANG
2019-07-18,RBC Capital,Outperform,,init,FANG
