Date,Firm,To Grade,From Grade,Action,ABV
2014-07-02,Keefe Bruyette & Woods,Market Perform,Outperform,down,IBCP
2014-08-22,FIG Partners,Outperform,Market Perform,up,IBCP
2014-09-05,Sandler O'Neill,Buy,,init,IBCP
2014-10-28,Keefe Bruyette & Woods,Market Perform,,main,IBCP
2015-07-28,Keefe Bruyette & Woods,Market Perform,,main,IBCP
2015-08-11,Fig Partners,Market Perform,Outperform,down,IBCP
2016-05-04,Boenning & Scattergood,Neutral,,init,IBCP
2016-05-04,Boenning & Scattergood,Neutral,,init,IBCP
2016-09-23,Hovde Group,Market Perform,,init,IBCP
2017-07-06,DA Davidson,Neutral,,init,IBCP
2017-12-18,Compass Point,Buy,Neutral,up,IBCP
2018-10-01,DA Davidson,Buy,Neutral,up,IBCP
2020-09-29,Piper Sandler,Overweight,,main,IBCP
