Date,Firm,To Grade,From Grade,Action,ABV
2014-01-21,Wells Fargo,Market Perform,,init,POST
2014-04-22,Citigroup,Buy,,main,POST
2014-08-08,SunTrust Robinson Humphrey,Hold,Buy,down,POST
2014-08-12,Citigroup,Buy,,main,POST
2015-02-09,BMO Capital,Outperform,,init,POST
2015-02-09,Citigroup,Buy,,main,POST
2015-05-11,Citigroup,Neutral,Buy,down,POST
2015-05-11,Pivotal Research,Buy,,init,POST
2015-05-11,Citigroup,Neutral,,main,POST
2015-06-01,Wells Fargo,Outperform,Market Perform,up,POST
2015-06-05,Raymond James,Outperform,,up,POST
2015-08-10,Citigroup,Buy,Neutral,up,POST
2015-08-17,SunTrust Robinson Humphrey,Neutral,,main,POST
2015-09-30,SunTrust Robinson Humphrey,Buy,Neutral,up,POST
2015-10-26,Stifel Nicolaus,Buy,Hold,up,POST
2015-12-15,BB&T Capital,Hold,,init,POST
2016-05-26,KeyBanc,Overweight,,init,POST
2016-06-23,BB&T Capital,Buy,Hold,up,POST
2016-09-21,BMO Capital,Market Perform,Outperform,down,POST
2017-07-17,Goldman Sachs,Buy,Neutral,init,POST
2017-09-20,BMO Capital,Outperform,Market Perform,up,POST
2017-10-04,Wells Fargo,Outperform,,main,POST
2018-02-06,Wells Fargo,Outperform,Outperform,main,POST
2018-05-08,Citigroup,Buy,Buy,main,POST
2018-06-27,Vertical Group,Hold,Buy,down,POST
2018-08-16,PiperJaffray,Overweight,,init,POST
2018-10-05,Stifel Nicolaus,Buy,Buy,main,POST
2018-11-13,Citigroup,Buy,Buy,main,POST
2019-01-24,PiperJaffray,Neutral,Overweight,down,POST
2019-05-06,Goldman Sachs,Buy,Neutral,up,POST
2019-05-06,BMO Capital,Outperform,Outperform,main,POST
2019-06-12,Evercore ISI Group,Outperform,,init,POST
2019-07-19,Piper Jaffray,Overweight,Neutral,up,POST
2019-11-11,Stifel Nicolaus,Buy,,main,POST
2020-01-23,Jefferies,Buy,,init,POST
2020-01-24,DA Davidson,Buy,,init,POST
2020-04-09,Citigroup,Buy,,main,POST
2020-04-20,SunTrust Robinson Humphrey,Buy,,main,POST
2020-05-04,Wells Fargo,Overweight,,main,POST
2020-05-11,Stifel,Buy,,main,POST
2020-05-11,BMO Capital,Market Perform,,main,POST
2020-06-22,Goldman Sachs,Buy,Neutral,up,POST
2020-07-27,Jefferies,Buy,,main,POST
2020-08-10,Piper Sandler,Overweight,,main,POST
2020-08-10,BMO Capital,Market Perform,,main,POST
2021-02-10,Citigroup,Buy,,main,POST
2021-05-10,BMO Capital,Market Perform,,main,POST
2021-05-10,Truist Securities,Buy,,main,POST
2021-05-11,Citigroup,Buy,,main,POST
2021-10-05,Citigroup,Buy,,main,POST
2021-11-24,Citigroup,Buy,,main,POST
