Date,Firm,To Grade,From Grade,Action,ABV
2012-08-01,Wunderlich,Buy,,main,ECOL
2012-10-31,Wunderlich,Buy,,main,ECOL
2013-04-09,Wunderlich,Buy,,main,ECOL
2013-05-23,Sidoti & Co.,Neutral,Buy,down,ECOL
2013-07-31,Wunderlich,Buy,,main,ECOL
2013-10-29,Wunderlich,Buy,,main,ECOL
2013-12-05,Wunderlich,Buy,,main,ECOL
2013-12-20,Wells Fargo,Market Perform,,init,ECOL
2013-12-23,Raymond James,Outperform,,init,ECOL
2014-01-28,KeyBanc,Hold,,init,ECOL
2014-02-14,Credit Suisse,Outperform,,init,ECOL
2014-04-07,Wunderlich,Buy,,main,ECOL
2014-04-08,KeyBanc,Buy,Hold,up,ECOL
2014-04-08,Wells Fargo,Outperform,Market Perform,up,ECOL
2014-05-06,Wunderlich,Buy,,main,ECOL
2014-05-07,Raymond James,Outperform,,main,ECOL
2014-08-21,Stifel Nicolaus,Buy,,init,ECOL
2014-09-30,Imperial Capital,In-Line,,init,ECOL
2014-11-04,Stifel Nicolaus,Hold,Buy,down,ECOL
2015-03-03,Stifel Nicolaus,,Hold,up,ECOL
2015-03-04,Stifel Nicolaus,Buy,Hold,up,ECOL
2015-08-07,Stifel Nicolaus,Buy,,main,ECOL
2016-01-26,Raymond James,Market Perform,Outperform,down,ECOL
2016-02-22,Imperial Capital,Outperform,In-Line,up,ECOL
2016-05-03,Imperial Capital,In-Line,,main,ECOL
2016-05-18,Barclays,Equal-Weight,,init,ECOL
2016-08-09,Barclays,Underweight,Equal-Weight,down,ECOL
2016-11-17,Stifel Nicolaus,Neutral,Buy,down,ECOL
2017-01-10,Canaccord Genuity,Buy,,init,ECOL
2017-05-01,Stifel Nicolaus,Buy,Neutral,up,ECOL
2017-06-30,BMO Capital,Market Perform,,init,ECOL
2017-10-30,BMO Capital,Market Perform,,main,ECOL
2017-10-30,Canaccord Genuity,Buy,,main,ECOL
2018-02-20,BMO Capital,Market Perform,Market Perform,main,ECOL
2018-03-15,UBS,Sell,,init,ECOL
2018-08-06,Stifel Nicolaus,Buy,Buy,main,ECOL
2018-09-05,UBS,Sell,Sell,main,ECOL
2018-09-07,BMO Capital,Market Perform,Market Perform,main,ECOL
2018-11-06,BMO Capital,Market Perform,Market Perform,main,ECOL
2018-11-20,BMO Capital,Market Perform,Market Perform,main,ECOL
2019-04-04,UBS,Neutral,Sell,up,ECOL
2019-11-15,UBS,Neutral,,main,ECOL
2020-02-28,Stifel Nicolaus,Buy,,main,ECOL
2020-04-03,BMO Capital,Market Perform,,main,ECOL
2020-05-11,UBS,Buy,,main,ECOL
2020-08-10,BMO Capital,Market Perform,,main,ECOL
2020-08-10,UBS,Buy,,main,ECOL
2021-03-10,Kansas City Capital,Outperform,Perform,up,ECOL
2021-10-19,Stifel,Hold,Buy,down,ECOL
