Date,Firm,To Grade,From Grade,Action,ABV
2012-02-10,CK Cooper,Buy,,main,EPM
2013-04-15,Sidoti & Co.,Buy,,init,EPM
2013-05-14,McNicoll Lewis Vlak,Hold,Buy,down,EPM
2013-09-25,Northland Securities,Outperform,,init,EPM
2013-09-26,Northland Securities,Outperform,,init,EPM
2015-02-18,Euro Pacific Capital,,,up,EPM
2015-05-11,Northland Securities,Outperform,Market Perform,up,EPM
2015-06-02,Roth Capital,Buy,,init,EPM
2015-11-09,Northland Securities,Market Perform,Outperform,down,EPM
2016-10-20,Northland Securities,Market Perform,Outperform,down,EPM
2018-03-21,Johnson Rice,Accumulate,,init,EPM
2018-07-23,Roth Capital,Neutral,Buy,down,EPM
2018-08-15,Johnson Rice,Hold,Accumulate,down,EPM
2019-02-11,Roth Capital,Buy,Neutral,up,EPM
2020-09-04,Roth Capital,Buy,Neutral,up,EPM
2021-04-22,Roth Capital,Buy,,main,EPM
2021-10-05,Roth Capital,Buy,,main,EPM
