Date,Firm,To Grade,From Grade,Action,ABV
2012-05-07,Sidoti & Co.,Buy,,init,PATK
2013-10-28,CJS Securities,Outperform,,init,PATK
2014-02-10,Sidoti & Co.,Buy,,init,PATK
2015-05-19,CL King,Buy,,init,PATK
2016-03-31,CL King,Neutral,Strong Buy,down,PATK
2016-06-16,Sidoti & Co.,Buy,,init,PATK
2016-08-17,CL King,Buy,Neutral,up,PATK
2017-04-21,Baird,Outperform,,init,PATK
2017-10-24,Bank of America,Buy,,main,PATK
2017-12-15,KeyBanc,Overweight,,init,PATK
2018-01-24,Bank of America,Buy,Buy,main,PATK
2018-03-15,Bank of America,Buy,Buy,main,PATK
2018-04-10,Wells Fargo,Market Perform,Market Perform,main,PATK
2018-10-23,Sidoti & Co.,Buy,Buy,main,PATK
2019-02-27,Wells Fargo,Market Perform,Market Perform,main,PATK
2019-04-15,KeyBanc,Overweight,Overweight,main,PATK
2019-04-26,Bank of America,Underperform,Buy,down,PATK
2019-09-04,Bank of America,Underperform,,main,PATK
2020-02-14,KeyBanc,Overweight,,main,PATK
2020-03-26,Sidoti & Co.,Buy,,main,PATK
2020-04-14,KeyBanc,Overweight,,main,PATK
2020-05-04,KeyBanc,Overweight,,main,PATK
2020-05-21,Sidoti & Co.,Buy,,main,PATK
2020-06-10,KeyBanc,Overweight,,main,PATK
2020-07-31,KeyBanc,Overweight,,main,PATK
2020-07-31,B of A Securities,Buy,Neutral,up,PATK
2020-08-17,Wells Fargo,Equal-Weight,,main,PATK
2021-04-30,Baird,Outperform,,main,PATK
2021-10-26,Keybanc,Overweight,,main,PATK
