Date,Firm,To Grade,From Grade,Action,ABV
2015-06-30,BMO Capital,Market Perform,,init,DTEA
2015-06-30,Bank of America,Neutral,,init,DTEA
2015-06-30,JP Morgan,Neutral,,init,DTEA
2015-06-30,William Blair,Outperform,,init,DTEA
2015-06-30,Goldman Sachs,Neutral,,init,DTEA
2016-07-07,BMO Capital,Outperform,Market Perform,up,DTEA
2016-07-12,Lake Street,Buy,,init,DTEA
2016-12-09,William Blair,Market Perform,Outperform,down,DTEA
2016-12-09,BMO Capital,Market Perform,Outperform,down,DTEA
2018-06-12,BMO Capital,Market Perform,Market Perform,main,DTEA
