Date,Firm,To Grade,From Grade,Action,ABV
2017-12-05,Morgan Stanley,Overweight,,init,BAND
2017-12-05,KeyBanc,Overweight,,init,BAND
2017-12-05,Canaccord Genuity,Buy,,init,BAND
2017-12-05,Baird,Outperform,,init,BAND
2017-12-05,JMP Securities,Market Outperform,,init,BAND
2018-02-22,KeyBanc,Overweight,Overweight,main,BAND
2018-02-22,Baird,Outperform,Outperform,main,BAND
2018-05-03,KeyBanc,Overweight,Overweight,main,BAND
2018-05-03,Morgan Stanley,Overweight,Overweight,main,BAND
2018-05-03,Canaccord Genuity,Buy,Buy,main,BAND
2018-07-02,Morgan Stanley,Equal-Weight,Overweight,down,BAND
2018-09-04,KeyBanc,Overweight,Overweight,main,BAND
2018-10-31,Canaccord Genuity,Buy,Buy,main,BAND
2018-10-31,Morgan Stanley,Equal-Weight,Equal-Weight,main,BAND
2019-01-07,Morgan Stanley,Equal-Weight,Equal-Weight,main,BAND
2019-03-25,KeyBanc,Overweight,Overweight,main,BAND
2019-04-02,Canaccord Genuity,Buy,Buy,main,BAND
2019-04-04,Baird,Outperform,Outperform,main,BAND
2019-04-24,Morgan Stanley,Equal-Weight,Equal-Weight,main,BAND
2019-07-03,JP Morgan,Overweight,,init,BAND
2019-09-19,Morgan Stanley,Underweight,Equal-Weight,down,BAND
2019-10-22,Morgan Stanley,Equal-Weight,Overweight,down,BAND
2019-11-07,JP Morgan,Overweight,,main,BAND
2019-11-07,Canaccord Genuity,Buy,,main,BAND
2019-12-03,Needham,Buy,,init,BAND
2019-12-17,Canaccord Genuity,Buy,,main,BAND
2020-02-21,KeyBanc,Overweight,,main,BAND
2020-02-21,Needham,Buy,,main,BAND
2020-02-21,Baird,Outperform,,main,BAND
2020-03-25,Morgan Stanley,Equal-Weight,,main,BAND
2020-04-23,Morgan Stanley,Equal-Weight,,main,BAND
2020-05-01,Needham,Buy,,main,BAND
2020-05-01,JMP Securities,Market Outperform,,main,BAND
2020-05-01,KeyBanc,Overweight,,main,BAND
2020-05-11,William Blair,Outperform,,init,BAND
2020-05-15,KeyBanc,Overweight,,main,BAND
2020-05-21,Needham,Buy,,main,BAND
2020-06-09,Morgan Stanley,Equal-Weight,,main,BAND
2020-06-11,KeyBanc,Overweight,,main,BAND
2020-07-22,Morgan Stanley,Equal-Weight,,main,BAND
2020-07-24,Canaccord Genuity,Buy,,main,BAND
2020-07-31,KeyBanc,Overweight,,main,BAND
2020-07-31,Needham,Buy,,main,BAND
2020-07-31,Morgan Stanley,Equal-Weight,,main,BAND
2020-10-07,Morgan Stanley,Underweight,Equal-Weight,down,BAND
2020-10-13,Canaccord Genuity,Buy,,reit,BAND
2020-10-13,Needham,Buy,,main,BAND
2021-01-27,Berenberg,Buy,,init,BAND
2021-02-26,Canaccord Genuity,Buy,,main,BAND
2021-04-05,Morgan Stanley,Equal-Weight,Underweight,up,BAND
2021-05-14,Morgan Stanley,Equal-Weight,,main,BAND
2021-06-17,Piper Sandler,Neutral,,init,BAND
2021-06-22,Needham,Buy,,init,BAND
2021-07-07,Citigroup,Neutral,,init,BAND
2021-08-06,Keybanc,Overweight,,main,BAND
2021-10-21,Barclays,Overweight,,init,BAND
2021-11-09,Keybanc,Overweight,,main,BAND
2021-11-09,Needham,Buy,,main,BAND
2021-12-16,Morgan Stanley,Equal-Weight,,main,BAND
2022-01-13,Piper Sandler,Overweight,Neutral,up,BAND
2022-01-14,Keybanc,Overweight,,main,BAND
