Date,Firm,To Grade,From Grade,Action,ABV
2012-04-30,DA Davidson,Neutral,,main,PB
2012-07-30,BMO Capital,Market Perform,,main,PB
2012-10-24,FIG Partners,Outperform,Market Perform,up,PB
2012-10-25,Keefe Bruyette & Woods,Outperform,Market Perform,up,PB
2012-12-11,DA Davidson,Neutral,,main,PB
2012-12-12,Baird,Outperform,Neutral,up,PB
2013-05-23,BMO Capital,Market Perform,Outperform,down,PB
2013-06-28,Deutsche Bank,Hold,,main,PB
2013-07-09,Oppenheimer,Perform,Underperform,up,PB
2013-07-25,Baird,Neutral,Outperform,down,PB
2013-07-25,Raymond James,Market Perform,Outperform,down,PB
2013-10-24,Keefe Bruyette & Woods,Market Perform,Outperform,down,PB
2014-01-27,BMO Capital,Outperform,,up,PB
2014-01-27,BMO Capital,Outperform,,up,PB
2014-06-11,Sterne Agee,Buy,Neutral,up,PB
2014-07-28,Maxim Group,Neutral,,main,PB
2014-09-19,Raymond James,Underperform,Market Perform,down,PB
2014-12-01,DA Davidson,Neutral,,main,PB
2015-01-26,Macquarie,Neutral,,main,PB
2015-01-26,Keefe Bruyette & Woods,Market Perform,,main,PB
2015-03-11,BMO Capital,Market Perform,Outperform,down,PB
2015-04-27,Macquarie,Neutral,,main,PB
2015-06-12,PiperJaffray,Neutral,,init,PB
2015-08-26,Sterne Agee CRT,Neutral,Underperform,up,PB
2015-10-08,Sterne Agee CRT,Neutral,,main,PB
2016-01-05,JP Morgan,Underweight,,init,PB
2016-01-12,Bank of America,Underperform,,down,PB
2016-01-28,DA Davidson,Buy,Neutral,up,PB
2016-01-28,Macquarie,Neutral,,main,PB
2016-01-28,FBR Capital,Market Perform,,main,PB
2016-01-28,JP Morgan,Underweight,,main,PB
2016-01-28,Keefe Bruyette & Woods,Outperform,,up,PB
2016-05-09,Raymond James,Outperform,Underperform,up,PB
2016-06-07,Compass Point,Neutral,,init,PB
2016-06-09,Evercore ISI Group,Buy,Hold,up,PB
2016-06-29,Hovde Group,Outperform,Market Perform,up,PB
2016-10-07,Wedbush,Neutral,,init,PB
2016-10-11,FBR Capital,Outperform,Market Perform,up,PB
2016-10-11,Deutsche Bank,Hold,,main,PB
2016-10-27,DA Davidson,Neutral,Buy,down,PB
2016-11-16,Morgan Stanley,Underweight,Equal-Weight,down,PB
2016-11-18,Hovde Group,Market Perform,Outperform,down,PB
2016-12-20,FBR Capital,Market Perform,Outperform,down,PB
2017-04-06,Raymond James,Market Perform,Outperform,down,PB
2017-04-27,Keefe Bruyette & Woods,Market Perform,Outperform,down,PB
2017-06-05,Morgan Stanley,Equal-Weight,Underweight,up,PB
2017-08-03,Barclays,Overweight,,init,PB
2017-08-10,Raymond James,Underperform,Market Perform,down,PB
2018-01-02,Hovde Group,Underperform,Market Perform,down,PB
2018-04-26,Barclays,Overweight,Overweight,main,PB
2018-04-26,DA Davidson,Neutral,Neutral,main,PB
2018-05-04,Deutsche Bank,Hold,Hold,main,PB
2018-09-18,Morgan Stanley,Equal-Weight,Equal-Weight,main,PB
2018-10-25,Baird,Outperform,Neutral,up,PB
2019-01-10,Barclays,Equal-Weight,Overweight,down,PB
2019-06-18,Raymond James,Market Perform,Underperform,up,PB
2019-09-13,SunTrust Robinson Humphrey,Buy,,main,PB
2019-10-03,Morgan Stanley,Equal-Weight,,main,PB
2020-01-30,Raymond James,Outperform,Market Perform,up,PB
2020-01-30,Stephens & Co.,Equal-Weight,,main,PB
2020-03-02,Wedbush,Outperform,Neutral,up,PB
2020-03-05,Morgan Stanley,Equal-Weight,,main,PB
2020-03-17,Morgan Stanley,Equal-Weight,,main,PB
2020-04-06,SunTrust Robinson Humphrey,Buy,,main,PB
2020-04-07,Morgan Stanley,Equal-Weight,,main,PB
2020-04-30,B of A Securities,Neutral,Underperform,up,PB
2020-04-30,Raymond James,Outperform,,reit,PB
2020-04-30,SunTrust Robinson Humphrey,Buy,,main,PB
2020-05-06,Morgan Stanley,Equal-Weight,,main,PB
2020-06-08,Morgan Stanley,Equal-Weight,,main,PB
2020-06-11,SunTrust Robinson Humphrey,Buy,,main,PB
2020-07-01,Piper Sandler,Overweight,Neutral,up,PB
2020-07-30,Piper Sandler,Overweight,,main,PB
2020-07-30,RBC Capital,Sector Perform,,main,PB
2020-07-30,SunTrust Robinson Humphrey,Buy,,main,PB
2020-08-04,Morgan Stanley,Equal-Weight,,main,PB
2020-09-30,Piper Sandler,Overweight,,main,PB
2020-10-29,Raymond James,Outperform,,main,PB
2020-10-29,Piper Sandler,Overweight,,main,PB
2020-11-03,Morgan Stanley,Equal-Weight,,main,PB
2020-12-07,Morgan Stanley,Equal-Weight,,main,PB
2021-01-07,Raymond James,Outperform,,main,PB
2021-01-07,B of A Securities,Underperform,Neutral,down,PB
2021-01-07,Morgan Stanley,Equal-Weight,,main,PB
2021-01-28,Morgan Stanley,Equal-Weight,,main,PB
2021-02-24,Morgan Stanley,Equal-Weight,,main,PB
2021-03-08,Truist Securities,Buy,,main,PB
2021-03-18,Morgan Stanley,Equal-Weight,,main,PB
2021-04-07,Raymond James,Outperform,,main,PB
2021-05-04,Morgan Stanley,Equal-Weight,,main,PB
2021-07-29,Raymond James,Outperform,,main,PB
2021-08-02,Morgan Stanley,Equal-Weight,,main,PB
2021-11-01,Morgan Stanley,Equal-Weight,,main,PB
2021-12-06,Morgan Stanley,Equal-Weight,,main,PB
2021-12-16,Raymond James,Market Perform,Outperform,down,PB
