Date,Firm,To Grade,From Grade,Action,ABV
2019-07-08,Citi,Neutral,,init,FVRR
2019-07-08,JP Morgan,Neutral,,init,FVRR
2019-07-08,Oppenheimer,Outperform,,init,FVRR
2019-07-08,UBS,Neutral,,init,FVRR
2019-07-08,Needham,Buy,,init,FVRR
2019-07-08,JMP Securities,Market Outperform,,init,FVRR
2019-08-09,Bank of America,Neutral,,reit,FVRR
2019-09-25,Citi,Neutral,,main,FVRR
2019-09-25,Citigroup,Neutral,,main,FVRR
2019-11-14,JP Morgan,Neutral,,main,FVRR
2019-11-14,UBS,Neutral,,main,FVRR
2019-11-14,Bank of America,Buy,Neutral,up,FVRR
2019-12-12,Cantor Fitzgerald,Neutral,,init,FVRR
2020-02-20,JMP Securities,Market Outperform,,main,FVRR
2020-02-20,UBS,Neutral,,main,FVRR
2020-02-20,Citigroup,Neutral,,main,FVRR
2020-02-20,JP Morgan,Overweight,Neutral,up,FVRR
2020-03-18,JP Morgan,Overweight,,main,FVRR
2020-05-07,Cantor Fitzgerald,Neutral,,main,FVRR
2020-05-08,Citigroup,Neutral,,main,FVRR
2020-05-08,JMP Securities,Market Outperform,,main,FVRR
2020-06-18,Oppenheimer,Outperform,,main,FVRR
2020-08-05,Needham,Buy,,main,FVRR
2020-08-10,Citigroup,Buy,Neutral,up,FVRR
2020-08-27,MKM Partners,Neutral,,init,FVRR
2020-10-29,Needham,Buy,,main,FVRR
2020-10-29,B of A Securities,Buy,,main,FVRR
2020-10-29,MKM Partners,Neutral,,main,FVRR
2020-10-29,UBS,Neutral,,main,FVRR
2020-11-20,Needham,Buy,,main,FVRR
2020-12-21,Goldman Sachs,Buy,,init,FVRR
2021-01-19,UBS,Sell,Neutral,down,FVRR
2021-01-26,MKM Partners,Sell,Neutral,down,FVRR
2021-03-04,MKM Partners,Neutral,Sell,up,FVRR
2021-04-27,Needham,Buy,,init,FVRR
2021-05-07,Goldman Sachs,Buy,,main,FVRR
2021-05-07,Needham,Buy,,main,FVRR
2021-05-27,RBC Capital,Outperform,,init,FVRR
2021-08-06,Needham,Buy,,main,FVRR
2021-08-06,Goldman Sachs,Buy,,main,FVRR
2021-08-06,JMP Securities,Market Outperform,,main,FVRR
2021-08-06,RBC Capital,Outperform,,main,FVRR
2021-10-21,RBC Capital,Sector Perform,Outperform,down,FVRR
2021-11-11,Needham,Buy,,main,FVRR
2021-12-15,JP Morgan,Neutral,,main,FVRR
