Date,Firm,To Grade,From Grade,Action,ABV
2014-03-25,Needham,Buy,,init,VRNS
2014-03-25,Jefferies,Buy,,init,VRNS
2014-03-25,RBC Capital,Outperform,,init,VRNS
2014-03-25,Morgan Stanley,Equal-Weight,,init,VRNS
2014-03-25,Barclays,Equal-Weight,,init,VRNS
2014-04-11,Barclays,Overweight,Equal-Weight,up,VRNS
2014-04-22,Imperial Capital,Outperform,,init,VRNS
2014-05-06,Jefferies,Buy,,main,VRNS
2014-05-23,Barclays,Overweight,,main,VRNS
2014-09-04,Barclays,Overweight,,main,VRNS
2014-10-02,JMP Securities,Outperform,,init,VRNS
2014-11-07,Barclays,Overweight,,main,VRNS
2014-11-21,Jefferies,Buy,,init,VRNS
2014-12-19,Jefferies,Buy,,main,VRNS
2015-01-06,Barclays,Equal-weight,Overweight,down,VRNS
2015-01-13,JMP Securities,Market Outperform,,main,VRNS
2015-02-18,Jefferies,Buy,,main,VRNS
2015-02-18,Barclays,Equal-Weight,,main,VRNS
2015-05-07,Barclays,Equal-Weight,,main,VRNS
2015-05-07,JMP Securities,Market Outperform,,main,VRNS
2015-05-07,Jefferies,Buy,,main,VRNS
2015-08-07,Jefferies,Buy,,main,VRNS
2015-09-10,Morgan Stanley,Underweight,Equal-Weight,down,VRNS
2015-09-29,Stifel Nicolaus,Hold,,init,VRNS
2015-11-12,Imperial Capital,Outperform,,main,VRNS
2015-12-16,Lake Street,Buy,,init,VRNS
2016-01-12,Brean Capital,Buy,,init,VRNS
2016-02-10,Barclays,Equal-Weight,,main,VRNS
2016-03-17,Barclays,Equal-Weight,,main,VRNS
2016-04-28,Stephens & Co.,Overweight,,main,VRNS
2016-07-15,Barclays,Equal-Weight,,main,VRNS
2016-08-10,JMP Securities,Market Outperform,,main,VRNS
2016-08-10,Jefferies,Buy,,main,VRNS
2016-08-10,Needham,Buy,Hold,up,VRNS
2017-03-23,Stifel Nicolaus,Buy,Hold,up,VRNS
2017-04-27,Benchmark,Buy,,init,VRNS
2017-05-02,Needham,Buy,Buy,init,VRNS
2017-06-21,Morgan Stanley,Equal-Weight,Underweight,up,VRNS
2017-08-04,Barclays,Equal-Weight,,main,VRNS
2017-11-03,Jefferies,Buy,,main,VRNS
2017-12-06,Oppenheimer,Outperform,,init,VRNS
2018-02-13,JMP Securities,Market Outperform,Market Outperform,main,VRNS
2018-02-13,Barclays,Equal-Weight,Equal-Weight,main,VRNS
2018-02-13,Stifel Nicolaus,Buy,Buy,main,VRNS
2018-03-14,Imperial Capital,Outperform,Outperform,main,VRNS
2018-03-28,DA Davidson,Buy,,init,VRNS
2018-04-11,Stifel Nicolaus,Buy,Buy,main,VRNS
2018-05-01,JMP Securities,Market Outperform,Market Outperform,main,VRNS
2018-05-01,Stifel Nicolaus,Buy,Buy,main,VRNS
2018-05-01,Morgan Stanley,Equal-Weight,Equal-Weight,main,VRNS
2018-05-01,Barclays,Equal-Weight,Equal-Weight,main,VRNS
2018-05-01,DA Davidson,Buy,Buy,main,VRNS
2018-05-01,Imperial Capital,Outperform,Outperform,main,VRNS
2018-06-25,Morgan Stanley,Equal-Weight,Equal-Weight,main,VRNS
2018-06-26,Stifel Nicolaus,Buy,Buy,main,VRNS
2018-07-12,Barclays,Equal-Weight,Equal-Weight,main,VRNS
2018-07-31,Jefferies,Buy,Buy,main,VRNS
2018-07-31,Barclays,Equal-Weight,Equal-Weight,main,VRNS
2018-07-31,Stifel Nicolaus,Buy,Buy,main,VRNS
2018-09-18,Needham,Buy,Buy,main,VRNS
2018-10-18,Baird,Outperform,,init,VRNS
2018-10-19,Wedbush,Neutral,,init,VRNS
2018-10-30,Morgan Stanley,Equal-Weight,Equal-Weight,main,VRNS
2019-01-29,Craig-Hallum,Buy,Hold,up,VRNS
2019-02-12,JMP Securities,Market Perform,Market Outperform,down,VRNS
2019-02-12,Craig-Hallum,Hold,Buy,down,VRNS
2019-02-12,Benchmark,Hold,Buy,down,VRNS
2019-02-12,Stifel Nicolaus,Hold,Buy,down,VRNS
2019-04-30,Morgan Stanley,Equal-Weight,Equal-Weight,main,VRNS
2019-04-30,Stifel Nicolaus,Hold,Hold,main,VRNS
2019-04-30,Wedbush,Outperform,Neutral,up,VRNS
2019-07-30,Wedbush,Outperform,,main,VRNS
2019-07-30,Benchmark,Buy,Hold,up,VRNS
2019-10-07,Barclays,Equal-Weight,,main,VRNS
2019-10-10,Craig-Hallum,Buy,Hold,up,VRNS
2020-01-13,Morgan Stanley,Overweight,Equal-Weight,up,VRNS
2020-02-11,Morgan Stanley,Overweight,,main,VRNS
2020-02-11,Needham,Buy,,main,VRNS
2020-02-12,Morgan Stanley,Overweight,,main,VRNS
2020-02-13,William Blair,Outperform,,init,VRNS
2020-03-25,Morgan Stanley,Overweight,,main,VRNS
2020-03-30,Needham,Buy,,main,VRNS
2020-04-07,JMP Securities,Market Outperform,Market Perform,up,VRNS
2020-04-07,DA Davidson,Buy,,main,VRNS
2020-04-07,Oppenheimer,Outperform,,main,VRNS
2020-05-05,JMP Securities,Market Outperform,,main,VRNS
2020-05-05,Morgan Stanley,Overweight,,main,VRNS
2020-05-05,Craig-Hallum,Hold,Buy,down,VRNS
2020-05-05,Wedbush,Outperform,,main,VRNS
2020-06-10,RBC Capital,Outperform,,main,VRNS
2020-06-11,Needham,Buy,,main,VRNS
2020-06-23,Barclays,Overweight,Equal-Weight,up,VRNS
2020-06-25,Berenberg,Hold,,init,VRNS
2020-06-25,Piper Sandler,Overweight,,init,VRNS
2020-07-01,JP Morgan,Overweight,,init,VRNS
2020-07-13,Needham,Buy,,main,VRNS
2020-07-20,Barclays,Overweight,,main,VRNS
2020-07-23,SunTrust Robinson Humphrey,Buy,,init,VRNS
2020-07-23,Baird,Neutral,Outperform,down,VRNS
2020-08-04,Needham,Buy,,main,VRNS
2020-08-04,Wedbush,Outperform,,main,VRNS
2020-08-04,Craig-Hallum,Hold,,main,VRNS
2020-08-04,Morgan Stanley,Overweight,,main,VRNS
2020-09-14,Needham,Buy,,main,VRNS
2020-10-09,Wedbush,Outperform,,main,VRNS
2020-10-27,Craig-Hallum,Buy,Hold,up,VRNS
2020-10-27,Wedbush,Outperform,,main,VRNS
2020-10-27,Piper Sandler,Overweight,,main,VRNS
2020-10-27,Morgan Stanley,Overweight,,main,VRNS
2020-10-27,Benchmark,Buy,,main,VRNS
2020-10-27,Needham,Buy,,main,VRNS
2020-12-09,JP Morgan,Overweight,Neutral,up,VRNS
2020-12-17,Barclays,Equal-Weight,Overweight,down,VRNS
2021-02-09,Needham,Buy,,main,VRNS
2021-02-09,JMP Securities,Outperform,,main,VRNS
2021-02-09,Wedbush,Outperform,,main,VRNS
2021-02-09,Craig-Hallum,Buy,,main,VRNS
2021-02-09,Truist Securities,Buy,,main,VRNS
2021-02-09,RBC Capital,Outperform,,main,VRNS
2021-02-09,Barclays,Equal-Weight,,main,VRNS
2021-02-10,DA Davidson,Buy,,main,VRNS
2021-02-18,Berenberg,Buy,Hold,up,VRNS
2021-03-15,Morgan Stanley,Overweight,,main,VRNS
2021-03-30,UBS,Buy,,init,VRNS
2021-04-06,FBN Securities,Outperform,,init,VRNS
2021-04-22,Morgan Stanley,Overweight,,main,VRNS
2021-05-04,Needham,Buy,,main,VRNS
2021-05-27,Cowen & Co.,Outperform,,init,VRNS
2021-08-03,Wedbush,Outperform,,main,VRNS
2021-08-03,RBC Capital,Outperform,,main,VRNS
2021-08-03,Barclays,Equal-Weight,,main,VRNS
2021-08-06,Wolfe Research,Outperform,,init,VRNS
2021-10-05,Wells Fargo,Equal-Weight,,init,VRNS
2021-10-25,RBC Capital,Outperform,,main,VRNS
