Date,Firm,To Grade,From Grade,Action,ABV
2012-03-12,Williams Financial,Buy,,init,DHI
2012-04-23,Guggenheim,Neutral,,main,DHI
2012-04-24,ISI Group,Buy,,main,DHI
2012-04-24,JP Morgan,Neutral,,main,DHI
2012-05-17,Williams Financial,Buy,,main,DHI
2012-05-31,UBS,Neutral,,main,DHI
2012-07-16,MKM Partners,Buy,Neutral,up,DHI
2012-07-17,Raymond James,Underperform,Market Perform,down,DHI
2012-07-30,Barclays,Overweight,,main,DHI
2012-09-25,Barclays,Equal-Weight,Overweight,down,DHI
2012-09-27,Susquehanna,Negative,Neutral,down,DHI
2012-10-03,Citigroup,Buy,,main,DHI
2012-11-13,ISI Group,Buy,,main,DHI
2012-11-19,CRT Capital,Fair Value,,init,DHI
2012-11-29,Compass Point,Neutral,Sell,up,DHI
2012-12-07,Topeka,Hold,,init,DHI
2013-01-03,Stifel Nicolaus,Hold,Sell,up,DHI
2013-01-09,Gilford Securities,Buy,,init,DHI
2013-01-23,Raymond James,Market Perform,Underperform,up,DHI
2013-01-30,Barclays,Equal-Weight,,main,DHI
2013-01-30,Bank of America,Buy,,main,DHI
2013-01-30,ISI Group,Buy,,main,DHI
2013-01-30,Compass Point,Neutral,,main,DHI
2013-01-30,Credit Suisse,Outperform,,main,DHI
2013-02-05,Barclays,Overweight,Equal-Weight,up,DHI
2013-02-05,Deutsche Bank,Buy,,main,DHI
2013-03-13,Sterne Agee,Buy,,init,DHI
2013-04-29,Compass Point,Neutral,,main,DHI
2013-06-03,Deutsche Bank,Buy,,main,DHI
2013-07-19,Susquehanna,Neutral,Negative,up,DHI
2013-07-24,Compass Point,Buy,Neutral,up,DHI
2013-07-25,Credit Suisse,Outperform,,main,DHI
2013-07-29,CRT Capital,Buy,Fair Value,up,DHI
2013-07-30,Raymond James,Underperform,Market Perform,down,DHI
2013-07-31,Compass Point,Buy,,main,DHI
2013-09-10,Credit Suisse,Neutral,Outperform,down,DHI
2013-09-10,Credit Suisse,Neutral,Outperform,down,DHI
2013-11-13,Keefe Bruyette & Woods,Outperform,Market Perform,up,DHI
2013-11-20,Raymond James,Market Perform,Underperform,up,DHI
2013-12-17,Compass Point,Neutral,Buy,down,DHI
2014-01-09,MKM Partners,Buy,Neutral,up,DHI
2014-01-24,KeyBanc,Hold,Buy,down,DHI
2014-01-27,Barclays,Overweight,Overweight,main,DHI
2014-01-28,S&P Capital IQ,Hold,Sell,up,DHI
2014-01-29,Compass Point,Neutral,,main,DHI
2014-01-29,"Keefe, Bruyette & Woods",Market Perform,Outperform,down,DHI
2014-03-10,Citigroup,Neutral,Buy,down,DHI
2014-03-25,Barclays,Overweight,,main,DHI
2014-04-07,Raymond James,Underperform,Market Perform,down,DHI
2014-04-17,Citigroup,Neutral,,main,DHI
