Date,Firm,To Grade,From Grade,Action,ABV
2019-05-15,Stifel Nicolaus,Buy,,init,TH
2019-05-21,Deutsche Bank,Buy,,init,TH
2019-05-23,Oppenheimer,Outperform,,init,TH
2019-05-23,Credit Suisse,Outperform,,init,TH
2019-11-19,Oppenheimer,Perform,Outperform,down,TH
2020-03-10,Stifel,Hold,Buy,down,TH
2020-03-12,Credit Suisse,Outperform,,main,TH
2021-04-19,Northland Capital Markets,Outperform,Market Perform,up,TH
2021-05-27,Stifel,Buy,Hold,up,TH
2021-06-23,Oppenheimer,Outperform,Perform,up,TH
