Date,Firm,To Grade,From Grade,Action,ABV
2012-03-15,Credit Suisse,Neutral,,down,EBAY
2012-03-19,Citigroup,Neutral,,down,EBAY
2012-03-26,Morgan Stanley,Overweight,,main,EBAY
2012-04-19,PiperJaffray,Overweight,,up,EBAY
2012-04-19,Goldman Sachs,Buy,,main,EBAY
2012-04-19,Bank oferica,Buy,,main,EBAY
2012-04-19,Stifel Nicolaus,Buy,,main,EBAY
2012-04-19,Canaccord Genuity,Hold,,main,EBAY
2012-04-19,JP Morgan,Neutral,,main,EBAY
2012-04-19,Benchmark,Buy,,up,EBAY
2012-05-29,Morgan Stanley,Overweight,,main,EBAY
2012-06-06,JP Morgan,Neutral,,main,EBAY
2012-06-26,Needham,Buy,,init,EBAY
2012-07-06,Wedbush,Outperform,,main,EBAY
2012-07-16,Wedbush,Outperform,,main,EBAY
2012-07-17,Lazard,Buy,,init,EBAY
2012-07-19,Stifel Nicolaus,Buy,,main,EBAY
2012-07-19,Canaccord Genuity,Hold,,main,EBAY
2012-07-19,Bank of America,Buy,,main,EBAY
2012-07-19,Morgan Stanley,Overweight,,main,EBAY
2012-07-20,JP Morgan,Overweight,Neutral,up,EBAY
2012-08-22,Topeka,Hold,,main,EBAY
2012-08-23,Goldman Sachs,Buy,,main,EBAY
2012-08-23,Bank of America,Buy,,main,EBAY
2012-08-23,Wedbush,Outperform,,main,EBAY
2012-09-10,PiperJaffray,Overweight,,main,EBAY
2012-09-18,Compass Point,Neutral,Buy,down,EBAY
2012-09-20,Benchmark,Buy,,main,EBAY
2012-09-21,Deutsche Bank,Hold,,init,EBAY
2012-09-21,Cantor Fitzgerald,Hold,,init,EBAY
2012-10-04,Nomura,Buy,Neutral,up,EBAY
2012-10-10,Wedbush,Outperform,,main,EBAY
2012-10-18,Barclays,Equal-Weight,,main,EBAY
2012-10-18,Stifel Nicolaus,Buy,,main,EBAY
2012-10-18,Nomura,Buy,,main,EBAY
2012-10-18,Credit Suisse,Neutral,,main,EBAY
2012-12-31,BGC Financial,Buy,,main,EBAY
2013-01-02,Canaccord Genuity,Hold,,main,EBAY
2013-01-11,Goldman Sachs,Buy,,main,EBAY
2013-01-14,Credit Suisse,Neutral,,main,EBAY
2013-01-15,Nomura,Buy,,main,EBAY
2013-01-17,Stifel Nicolaus,Buy,,main,EBAY
2013-01-17,Nomura,Buy,,main,EBAY
2013-01-17,Jefferies,Buy,,main,EBAY
2013-01-17,Compass Point,Neutral,,main,EBAY
2013-01-17,Benchmark,Buy,,main,EBAY
2013-01-25,Bernstein,Outperform,Market Perform,up,EBAY
2013-01-25,Susquehanna,Positive,,init,EBAY
2013-02-28,BMO Capital,Outperform,,init,EBAY
2013-03-14,Evercore Partners,Overweight,Equal-weight,up,EBAY
2013-03-19,JMP Securities,Market Outperform,,init,EBAY
2013-03-19,Cantor Fitzgerald,Buy,Hold,up,EBAY
2013-04-01,Jefferies,Buy,,main,EBAY
2013-04-01,Canaccord Genuity,Buy,Hold,up,EBAY
2013-04-02,Topeka,Buy,Hold,up,EBAY
2013-04-02,UBS,Buy,,init,EBAY
2013-04-14,Bank of America,Buy,,main,EBAY
2013-04-18,Macquarie,Neutral,Outperform,down,EBAY
2013-04-24,Wells Fargo,Outperform,Market Perform,up,EBAY
2013-05-16,Lazard,Buy,,init,EBAY
2013-06-04,Compass Point,Buy,Neutral,up,EBAY
2013-07-09,Citigroup,Buy,,init,EBAY
2013-07-16,SunTrust Robinson Humphrey,Neutral,,init,EBAY
2013-07-18,Needham,Hold,Buy,down,EBAY
2013-07-18,Deutsche Bank,Hold,,main,EBAY
2013-09-06,SunTrust Robinson Humphrey,Neutral,,main,EBAY
2013-10-17,Citigroup,Buy,,main,EBAY
2013-10-17,Deutsche Bank,Hold,,main,EBAY
2013-12-02,SunTrust Robinson Humphrey,Buy,Neutral,up,EBAY
2013-12-04,Evercore Partners,Equal-weight,Overweight,down,EBAY
2014-01-06,Morgan Stanley,Equal-weight,Overweight,down,EBAY
2014-01-07,Compass Point,Buy,,main,EBAY
2014-01-14,FBN Securities,Sector Perform,,init,EBAY
2014-01-22,Topeka,Hold,Buy,down,EBAY
2014-01-22,Susquehanna,Neutral,Positive,down,EBAY
2014-01-23,Stifel,Hold,Buy,down,EBAY
2014-01-23,Credit Suisse,Neutral,,main,EBAY
2014-03-04,UBS,Buy,,main,EBAY
2014-04-30,CRT Capital,Fair Value,,main,EBAY
2014-04-30,Jefferies,Buy,,main,EBAY
2014-04-30,UBS,Buy,,main,EBAY
2014-04-30,JP Morgan,Overweight,,main,EBAY
2014-05-07,SunTrust Robinson Humphrey,Neutral,Buy,down,EBAY
2014-06-10,UBS,Buy,,main,EBAY
2014-06-17,JP Morgan,Overweight,,main,EBAY
2014-06-26,Barclays,Equal-Weight,,init,EBAY
2014-07-14,Pacific Crest,Sector Perform,Outperform,down,EBAY
2014-07-17,Macquarie,Neutral,,main,EBAY
2014-07-17,Deutsche Bank,Hold,,main,EBAY
2014-07-17,Citigroup,Buy,,main,EBAY
2014-07-17,Canaccord Genuity,Buy,,main,EBAY
2014-09-10,PiperJaffray,Neutral,Overweight,down,EBAY
2014-09-30,Canaccord Genuity,Hold,Buy,down,EBAY
2014-10-01,SunTrust Robinson Humphrey,Neutral,,main,EBAY
2014-10-01,Wedbush,Neutral,Outperform,down,EBAY
2014-10-01,JMP Securities,Market Perform,Market Outperform,down,EBAY
2014-10-01,Jefferies,Neutral,Buy,down,EBAY
2014-10-01,JP Morgan,Neutral,Overweight,down,EBAY
