Date,Firm,To Grade,From Grade,Action,ABV
2017-11-28,Roth Capital,Buy,,init,USAU
2018-07-10,H.C. Wainwright,Buy,,init,USAU
2020-05-12,HC Wainwright & Co.,Buy,,reit,USAU
2020-07-13,HC Wainwright & Co.,Buy,,reit,USAU
2020-08-10,HC Wainwright & Co.,Buy,,main,USAU
2020-08-17,HC Wainwright & Co.,Buy,,main,USAU
2020-10-21,HC Wainwright & Co.,Buy,,main,USAU
2021-02-24,HC Wainwright & Co.,Buy,,main,USAU
2021-04-28,HC Wainwright & Co.,Buy,,main,USAU
2021-08-20,HC Wainwright & Co.,Buy,,main,USAU
2021-12-03,HC Wainwright & Co.,Buy,,main,USAU
