Date,Firm,To Grade,From Grade,Action,ABV
2012-03-01,Ladenburg Thalmann,Neutral,,main,PNM
2012-07-18,Jefferies,Buy,,main,PNM
2012-08-06,Barclays,Equal-Weight,,main,PNM
2012-08-06,Jefferies,Buy,,main,PNM
2012-11-05,Barclays,Equal-Weight,,main,PNM
2012-11-08,Williams Capital,Hold,,main,PNM
2012-12-04,Jefferies,Hold,Buy,down,PNM
2013-02-19,Jefferies,Buy,Hold,up,PNM
2013-02-20,Baird,Outperform,Neutral,up,PNM
2013-03-04,Jefferies,Buy,,main,PNM
2013-06-07,Ladenburg Thalmann,Buy,Neutral,up,PNM
2013-06-24,BGC Financial,Buy,,init,PNM
2013-11-04,Wellington Shields,Hold,Buy,down,PNM
2014-04-11,RBC Capital,Outperform,,init,PNM
2014-08-04,Jefferies,Buy,,main,PNM
2014-08-21,KeyBanc,Hold,,init,PNM
2014-09-04,Jefferies,Buy,,main,PNM
2014-11-03,Jefferies,Buy,,main,PNM
2014-12-15,Jefferies,Buy,,main,PNM
2014-12-16,Barclays,Equal-Weight,,main,PNM
2014-12-18,Jefferies,Buy,,main,PNM
2015-01-20,Jefferies,Buy,,main,PNM
2015-01-23,Jefferies,Hold,Buy,down,PNM
2015-03-25,Baird,Outperform,Neutral,up,PNM
2015-03-31,KeyBanc,Overweight,Sector Weight,up,PNM
2015-04-06,SunTrust Robinson Humphrey,Neutral,,main,PNM
2015-04-21,SunTrust Robinson Humphrey,Neutral,,main,PNM
2015-04-22,KeyBanc,Overweight,,main,PNM
2015-05-14,KeyBanc,,Overweight,down,PNM
2015-05-27,Jefferies,Buy,Hold,up,PNM
2015-06-08,SunTrust Robinson Humphrey,Neutral,,main,PNM
2015-06-15,SunTrust Robinson Humphrey,Neutral,,main,PNM
2015-07-06,SunTrust Robinson Humphrey,Neutral,,main,PNM
2015-08-17,SunTrust Robinson Humphrey,Neutral,,main,PNM
2015-11-30,Barclays,Overweight,Equal-Weight,up,PNM
2015-12-21,Jefferies,Buy,,main,PNM
2016-01-04,Barclays,Overweight,,main,PNM
2016-02-29,Jefferies,Buy,,main,PNM
2016-03-07,SunTrust Robinson Humphrey,Neutral,,main,PNM
2016-03-18,Barclays,Overweight,,main,PNM
2016-03-21,Argus,Buy,,main,PNM
2016-03-24,Jefferies,Hold,Buy,down,PNM
2016-08-29,SunTrust Robinson Humphrey,Neutral,,main,PNM
2016-09-12,SunTrust Robinson Humphrey,Neutral,,main,PNM
2016-09-20,Jefferies,Buy,Hold,up,PNM
2016-09-22,Argus,Buy,,main,PNM
2016-09-26,SunTrust Robinson Humphrey,Neutral,,main,PNM
2016-09-29,Barclays,Overweight,,main,PNM
2016-10-04,Williams Capital,Buy,Hold,up,PNM
2016-12-02,Barclays,Equal-Weight,Overweight,down,PNM
2017-01-05,Jefferies,Hold,Buy,down,PNM
2017-03-31,Evercore ISI Group,In-Line,,init,PNM
2017-04-19,Mizuho,Underperform,,init,PNM
2017-08-18,RBC Capital,Sector Perform,Outperform,down,PNM
2017-08-18,Ladenburg Thalmann,Neutral,Buy,down,PNM
2017-09-26,Evercore ISI Group,Underperform,In-Line,down,PNM
2017-10-24,Bank of America,Underperform,,init,PNM
2018-01-23,Mizuho,Neutral,Underperform,up,PNM
2018-02-02,UBS,Sell,,init,PNM
2018-02-28,Wells Fargo,Market Perform,,main,PNM
2018-04-12,Evercore ISI Group,In-Line,Underperform,up,PNM
2018-07-10,Barclays,Underweight,,init,PNM
2018-09-17,Wells Fargo,Market Perform,Market Perform,main,PNM
2018-10-16,Bank of America,Underperform,Underperform,main,PNM
2018-11-19,Barclays,Underweight,Underweight,main,PNM
2019-01-14,Mizuho,Underperform,Neutral,down,PNM
2019-03-08,Mizuho,Neutral,Underperform,up,PNM
2019-04-25,Bank of America,Neutral,Underperform,up,PNM
2019-05-10,Mizuho,Buy,Neutral,up,PNM
2019-06-12,UBS,Neutral,Sell,up,PNM
2019-07-15,Mizuho,Buy,,main,PNM
2019-09-06,UBS,Neutral,,main,PNM
2019-09-30,Bank of America,Buy,Neutral,up,PNM
2019-09-30,SunTrust Robinson Humphrey,Hold,,main,PNM
2019-11-21,Barclays,Equal-Weight,Underweight,up,PNM
2019-12-19,UBS,Neutral,,main,PNM
2019-12-19,Wells Fargo,Equal-Weight,,main,PNM
2020-01-13,Mizuho,Buy,,main,PNM
2020-03-26,Barclays,Equal-Weight,,main,PNM
2020-04-01,UBS,Buy,Neutral,up,PNM
2020-04-02,Wells Fargo,Equal-Weight,,main,PNM
2020-05-04,B of A Securities,Buy,,main,PNM
2020-05-15,Barclays,Overweight,Equal-Weight,up,PNM
2020-06-03,Mizuho,Buy,,main,PNM
2020-06-05,UBS,Buy,,main,PNM
2020-10-14,Citigroup,Buy,,init,PNM
2020-10-22,Barclays,Equal-Weight,Overweight,down,PNM
2020-10-22,Wells Fargo,Equal-Weight,Overweight,down,PNM
2020-10-22,Mizuho,Neutral,Buy,down,PNM
2020-11-18,Barclays,Underweight,Equal-Weight,down,PNM
2021-01-06,Wells Fargo,Underweight,Equal-Weight,down,PNM
2021-03-03,Citigroup,Neutral,Buy,down,PNM
2021-12-03,Wells Fargo,Equal-Weight,Underweight,up,PNM
2021-12-10,Barclays,Underweight,,main,PNM
2021-12-13,Wells Fargo,Overweight,Equal-Weight,up,PNM
