Date,Firm,To Grade,From Grade,Action,ABV
2018-10-03,Raymond James,Strong Buy,Outperform,up,AX
2019-02-06,Compass Point,Buy,Neutral,up,AX
2019-05-01,Compass Point,Neutral,Buy,down,AX
2019-07-31,Compass Point,Buy,Neutral,up,AX
2019-12-18,Wedbush,Outperform,,init,AX
2020-04-13,B. Riley FBR,Buy,,main,AX
2020-05-01,Raymond James,Strong Buy,,main,AX
2020-05-15,Raymond James,Strong Buy,,reit,AX
2020-07-30,Piper Sandler,Overweight,,main,AX
2020-08-27,Raymond James,Strong Buy,,main,AX
2020-09-18,Piper Sandler,Overweight,,main,AX
2020-11-02,Raymond James,Strong Buy,,main,AX
2021-01-15,Janney Capital,Buy,,init,AX
2021-02-01,Raymond James,Strong Buy,,main,AX
2021-03-22,Janney Capital,Neutral,Buy,down,AX
2021-04-30,Janney Montgomery Scott,Buy,Neutral,up,AX
2021-05-03,Raymond James,Strong Buy,,main,AX
2021-08-02,Raymond James,Strong Buy,,main,AX
2021-10-06,B. Riley Securities,Neutral,Buy,down,AX
2021-11-01,Raymond James,Strong Buy,,main,AX
