Date,Firm,To Grade,From Grade,Action,ABV
2012-05-25,Miller Tabak,Hold,,main,EQR
2012-05-25,UBS,Neutral,,main,EQR
2012-05-30,Compass Point,Neutral,,main,EQR
2012-07-19,Miller Tabak,Sell,Hold,down,EQR
2012-07-30,Imperial Capital,In-Line,,main,EQR
2012-09-11,ISI Group,Buy,Hold,up,EQR
2012-10-05,Miller Tabak,Neutral,Sell,up,EQR
2012-10-22,Barclays,Overweight,,main,EQR
2012-10-22,Goldman Sachs,Sell,Neutral,down,EQR
2012-11-28,Miller Tabak,Hold,,main,EQR
2013-01-08,Jefferies,Buy,Hold,up,EQR
2013-01-09,Deutsche Bank,Hold,,main,EQR
2013-01-11,Barclays,Overweight,,main,EQR
2013-02-05,Jefferies,Hold,Buy,down,EQR
2013-02-08,UBS,Buy,Neutral,up,EQR
2013-04-17,Raymond James,Market Perform,Outperform,down,EQR
2013-08-01,Imperial Capital,In-Line,,main,EQR
2013-09-13,Jefferies,Hold,,main,EQR
2013-10-17,Raymond James,Outperform,Market Perform,up,EQR
2014-01-23,BWS Financial,Buy,,init,EQR
2014-01-28,Barclays,Overweight,,main,EQR
2014-04-11,Jefferies,Underperform,Hold,down,EQR
2014-04-22,JP Morgan,Neutral,,main,EQR
2014-05-06,Raymond James,Outperform,,main,EQR
2014-06-20,JP Morgan,Neutral,,main,EQR
2014-06-23,Citigroup,Neutral,,main,EQR
2014-07-09,Deutsche Bank,Hold,,main,EQR
2014-07-18,Raymond James,Market Perform,Outperform,down,EQR
2014-07-21,Barclays,Overweight,,main,EQR
2014-08-18,Jefferies,Hold,Underperform,up,EQR
2014-08-20,Deutsche Bank,Hold,,main,EQR
2014-09-02,Capital One Financial,Equal-Weight,,init,EQR
2014-10-13,Barclays,Overweight,,main,EQR
2014-10-31,Citigroup,Neutral,,main,EQR
2014-11-12,Credit Suisse,Neutral,,init,EQR
2014-11-20,Barclays,Overweight,,main,EQR
2014-12-11,Deutsche Bank,Hold,,main,EQR
2014-12-11,Morgan Stanley,Equal-Weight,,init,EQR
2014-12-16,Citigroup,Buy,,main,EQR
2014-12-16,Citigroup,Buy,Neutral,up,EQR
