Date,Firm,To Grade,From Grade,Action,ABV
2018-06-22 11:50:32,Loop Capital,Buy,,init,ATOM
2018-10-18 16:21:32,Roth Capital,Buy,,init,ATOM
2021-06-09 12:42:53,Craig-Hallum,Buy,,init,ATOM
