Date,Firm,To Grade,From Grade,Action,ABV
2012-03-13,Deutsche Bank,Buy,,main,DG
2012-03-23,Citigroup,Buy,,main,DG
2012-03-23,Wedbush,Outperform,,main,DG
2012-03-23,BMO Capital,Outperform,,main,DG
2012-03-23,Guggenheim,Buy,,main,DG
2012-04-02,Bank oferica,Buy,,main,DG
2012-04-09,Deutsche Bank,Buy,,main,DG
2012-05-31,Guggenheim,Buy,,main,DG
2012-05-31,Wedbush,Outperform,,main,DG
2012-06-04,Citigroup,Buy,,main,DG
2012-06-05,BMO Capital,Outperform,,main,DG
2012-06-21,Bank of America,Buy,,main,DG
2012-06-27,Raymond James,Strong Buy,,main,DG
2012-06-27,Wedbush,Outperform,,main,DG
2012-06-27,Deutsche Bank,Buy,,main,DG
2012-09-05,Bank of America,Buy,,main,DG
2012-09-06,Wedbush,Outperform,,main,DG
2012-09-07,Nomura,Buy,,main,DG
2012-09-11,PiperJaffray,Overweight,,init,DG
2012-10-10,Nomura,Buy,,main,DG
2012-12-03,Deutsche Bank,,,main,DG
2012-12-11,Bank of America,Neutral,Buy,down,DG
2012-12-12,PiperJaffray,Overweight,,main,DG
2012-12-12,Citigroup,Buy,,main,DG
2012-12-12,Bank of America,Neutral,Buy,down,DG
2012-12-12,Nomura,Buy,,main,DG
2012-12-12,BMO Capital,Outperform,,main,DG
2012-12-12,Credit Suisse,Neutral,,main,DG
2012-12-14,Deutsche Bank,Buy,,main,DG
2013-01-09,RBC Capital,Sector Perform,Outperform,down,DG
2013-03-25,Citigroup,Buy,,main,DG
2013-03-25,Deutsche Bank,Buy,,main,DG
2013-03-26,Bank of America,Neutral,,main,DG
2013-03-26,Wedbush,Outperform,,main,DG
2013-05-06,Bank of America,Buy,Neutral,up,DG
2013-05-31,Deutsche Bank,Buy,,main,DG
2013-05-31,Nomura,Buy,,main,DG
2013-06-04,Raymond James,Market Perform,Strong Buy,down,DG
2013-06-05,Sterne Agee,Neutral,,init,DG
2013-06-05,PiperJaffray,Overweight,,main,DG
2013-06-05,BMO Capital,Outperform,,main,DG
2013-07-11,Nomura,Buy,,main,DG
2013-07-12,Goldman Sachs,Neutral,,init,DG
2013-07-25,CLSA,Buy,,init,DG
2013-08-01,Nomura,Buy,,main,DG
2013-08-19,JP Morgan,Overweight,Neutral,up,DG
2013-08-26,Deutsche Bank,Buy,,main,DG
2013-09-04,Sterne Agee,Buy,Neutral,up,DG
2013-09-05,BMO Capital,Outperform,,main,DG
2013-09-10,Barclays,Equal-Weight,Overweight,down,DG
2013-10-28,Susquehanna,Positive,,init,DG
2013-12-06,Goldman Sachs,Buy,Neutral,up,DG
2014-01-14,S&P Capital IQ,Sell,Buy,down,DG
2014-02-19,Wells Fargo,Market Perform,Outperform,down,DG
2014-04-03,Jefferies,Hold,,init,DG
2014-05-28,Deutsche Bank,Hold,Buy,down,DG
2014-05-29,Sterne Agee,Neutral,Buy,down,DG
2014-06-09,Jefferies,Buy,Hold,up,DG
2014-06-25,Morgan Stanley,Equal-weight,,init,DG
2014-06-30,Johnson Rice,Equal-Weight,Overweight,down,DG
2014-07-28,Argus,Hold,,init,DG
2014-08-18,Sterne Agee,Buy,Neutral,up,DG
2014-08-18,Johnson Rice,Overweight,Equal-Weight,up,DG
2014-08-18,Deutsche Bank,Buy,Hold,up,DG
2014-08-19,Deutsche Bank,Buy,,main,DG
2014-09-12,UBS,Buy,,init,DG
2014-12-01,Credit Suisse,Outperform,,main,DG
2014-12-05,Barclays,Equal-Weight,,main,DG
2014-12-10,Citigroup,Buy,,init,DG
2015-03-13,Jefferies,Buy,,main,DG
2015-04-08,Deutsche Bank,Buy,,main,DG
2015-05-26,Goldman Sachs,Buy,,main,DG
2015-06-03,UBS,Buy,,main,DG
2015-06-05,JP Morgan,Overweight,,main,DG
2015-06-09,Macquarie,Outperform,,init,DG
2015-06-09,Raymond James,Strong Buy,Market Perform,up,DG
2015-06-10,RBC Capital,Outperform,Sector Perform,up,DG
2015-07-15,Citigroup,Buy,,main,DG
2015-08-28,RBC Capital,Outperform,,main,DG
2015-08-28,Barclays,Equal-Weight,,main,DG
2015-10-21,Bank of America,Neutral,Underperform,up,DG
2015-11-03,PiperJaffray,Overweight,,main,DG
2015-11-10,Wolfe Research,Peer perform,,down,DG
2015-11-20,BB&T Capital,Buy,Hold,up,DG
2016-02-11,Deutsche Bank,Buy,,main,DG
2016-02-16,Morgan Stanley,Overweight,Equal-Weight,up,DG
2016-02-23,Buckingham Research,Buy,,init,DG
2016-03-11,Jefferies,Buy,,main,DG
2016-03-11,Barclays,Equal-Weight,,main,DG
2016-03-13,Citigroup,Buy,,main,DG
