Date,Firm,To Grade,From Grade,Action,ABV
2012-02-14,Morgan Stanley,Equal-Weight,,init,HSY
2012-04-16,Citigroup,Buy,,main,HSY
2012-04-20,UBS,Neutral,,main,HSY
2012-04-23,JP Morgan,Overweight,,main,HSY
2012-04-24,Goldman Sachs,Buy,,main,HSY
2012-04-25,Morgan Stanley,Equal-Weight,,main,HSY
2012-04-25,Jefferies,Hold,,main,HSY
2012-05-09,Argus Research,Buy,,up,HSY
2012-06-22,Bank of America,Buy,,main,HSY
2012-06-26,Goldman Sachs,Buy,,main,HSY
2012-06-26,Deutsche Bank,Hold,,main,HSY
2012-06-26,Credit Suisse,Outperform,,main,HSY
2012-07-26,Goldman Sachs,Buy,,main,HSY
2012-07-27,Deutsche Bank,Hold,,main,HSY
2012-07-27,Jefferies,Hold,,main,HSY
2012-07-27,Morgan Stanley,Equal-Weight,,main,HSY
2012-09-04,JP Morgan,Overweight,,main,HSY
2012-10-26,UBS,Neutral,,main,HSY
2012-10-26,Jefferies,Hold,,main,HSY
2012-10-29,Deutsche Bank,Hold,,main,HSY
2012-12-11,Credit Suisse,Outperform,,main,HSY
2013-01-07,Deutsche Bank,Hold,,main,HSY
2013-02-01,Jefferies,Hold,,main,HSY
2013-02-01,UBS,Neutral,,main,HSY
2013-02-01,BMO Capital,Market Perform,,main,HSY
2013-02-04,Goldman Sachs,Neutral,Buy,down,HSY
2013-04-03,Deutsche Bank,Hold,,main,HSY
2013-04-22,JP Morgan,Overweight,,main,HSY
2013-04-24,Credit Suisse,Outperform,,main,HSY
2013-07-26,BMO Capital,Market Perform,,main,HSY
2013-11-25,RBC Capital,Outperform,,init,HSY
2014-01-08,Deutsche Bank,Buy,Hold,up,HSY
2014-01-31,Citigroup,Buy,,main,HSY
2014-02-25,Credit Suisse,Outperform,,main,HSY
2014-04-09,Goldman Sachs,Sell,Neutral,down,HSY
2014-04-25,JP Morgan,Overweight,,main,HSY
2014-04-25,Deutsche Bank,Buy,,main,HSY
2014-05-29,Argus,Hold,Buy,down,HSY
2014-07-16,Credit Suisse,Neutral,,down,HSY
2014-07-16,JP Morgan,Overweight,,main,HSY
2014-07-25,Credit Suisse,Neutral,,main,HSY
2014-07-25,JP Morgan,Overweight,,main,HSY
2014-10-07,Edward Jones,Hold,Sell,up,HSY
2014-10-28,Citigroup,Buy,,main,HSY
2014-10-28,JP Morgan,Overweight,,main,HSY
2014-11-25,Tigress Financial,Neutral,,init,HSY
2015-01-07,Deutsche Bank,Buy,,main,HSY
2015-01-15,Goldman Sachs,Neutral,Sell,up,HSY
2015-01-16,Wells Fargo,Outperform,Market Perform,up,HSY
2015-01-21,JP Morgan,Neutral,Overweight,down,HSY
2015-01-23,Deutsche Bank,Hold,Buy,down,HSY
2015-01-27,RBC Capital,Sector Perform,Outperform,down,HSY
2015-01-27,Morgan Stanley,Equal-Weight,,main,HSY
2015-01-30,Citigroup,Buy,,main,HSY
2015-01-30,Deutsche Bank,Hold,,main,HSY
2015-04-20,Nomura,Reduce,,init,HSY
2015-04-24,Citigroup,Buy,,main,HSY
2015-06-22,Citigroup,Buy,,main,HSY
2015-06-23,Citigroup,Buy,,main,HSY
2015-07-02,Societe Generale,Sell,,init,HSY
2015-08-05,Wells Fargo,Market Perform,Outperform,down,HSY
2015-08-10,Deutsche Bank,Hold,,main,HSY
2015-08-10,BMO Capital,Market Perform,,main,HSY
2015-09-16,JP Morgan,Overweight,Neutral,up,HSY
2015-12-08,Argus,Buy,Hold,up,HSY
2016-01-11,JP Morgan,Neutral,Overweight,down,HSY
2016-01-21,Deutsche Bank,Hold,,main,HSY
2016-01-29,Credit Suisse,Neutral,,main,HSY
2016-02-24,UBS,Neutral,,init,HSY
2016-03-09,Tigress Financial,Buy,Neutral,up,HSY
2016-04-20,Bank of America,Underperform,Buy,down,HSY
2016-07-05,Argus,Hold,Buy,down,HSY
2016-07-11,Tigress Financial,Neutral,Buy,down,HSY
2016-08-30,Bank of America,Underperform,,init,HSY
2016-10-25,Susquehanna,Neutral,,init,HSY
2016-10-27,Citigroup,Buy,Neutral,up,HSY
2017-01-05,Berenberg,Sell,,init,HSY
2017-01-06,Credit Suisse,Outperform,Neutral,up,HSY
2017-02-15,Deutsche Bank,Hold,,init,HSY
2017-02-16,Argus,Buy,Hold,up,HSY
2017-02-28,Societe Generale,Hold,Sell,up,HSY
2017-08-17,Bernstein,Outperform,Market Perform,up,HSY
2017-10-27,UBS,Neutral,,main,HSY
2017-10-27,Citigroup,Buy,,main,HSY
2017-12-18,Berenberg,Hold,Sell,up,HSY
2018-01-10,Morgan Stanley,Underweight,Equal-Weight,down,HSY
2018-01-16,Goldman Sachs,Sell,Neutral,down,HSY
2018-02-02,Barclays,Equal-Weight,,main,HSY
2018-02-02,Morgan Stanley,Underweight,Underweight,main,HSY
2018-02-02,Credit Suisse,Neutral,Outperform,down,HSY
2018-04-12,PiperJaffray,Neutral,,init,HSY
2018-04-18,Morgan Stanley,Underweight,Underweight,main,HSY
2018-04-24,JP Morgan,Neutral,Neutral,main,HSY
2018-04-27,Barclays,Equal-Weight,Equal-Weight,main,HSY
2018-05-02,Argus,Hold,Buy,down,HSY
2018-06-13,Credit Suisse,Underperform,Neutral,down,HSY
2018-07-27,Morgan Stanley,Underweight,Underweight,main,HSY
2018-07-27,Credit Suisse,Underperform,Underperform,main,HSY
2018-07-27,PiperJaffray,Neutral,Neutral,main,HSY
2018-07-27,Stifel Nicolaus,Hold,Hold,main,HSY
2018-10-23,Susquehanna,Neutral,Neutral,main,HSY
2018-10-25,Susquehanna,Neutral,Neutral,main,HSY
2018-10-30,Credit Suisse,Neutral,Underperform,up,HSY
2018-12-19,Bank of America,Buy,Neutral,up,HSY
2019-04-26,Barclays,Equal-Weight,Equal-Weight,main,HSY
2019-04-26,BMO Capital,Market Perform,Market Perform,main,HSY
2019-04-26,Bank of America,Buy,,reit,HSY
2019-06-12,Evercore ISI Group,In-Line,,init,HSY
2019-06-19,Bank of America,Buy,,main,HSY
2019-06-20,Piper Jaffray,Underweight,Neutral,down,HSY
2019-07-17,Goldman Sachs,Neutral,Sell,up,HSY
2019-07-18,Citigroup,Buy,,main,HSY
2019-07-22,UBS,Neutral,Sell,up,HSY
2019-07-26,Stifel Nicolaus,Hold,,main,HSY
2019-07-26,Credit Suisse,Neutral,,main,HSY
2019-09-12,Bernstein,Market Perform,Outperform,down,HSY
