Date,Firm,To Grade,From Grade,Action,ABV
2012-03-30,BMO Capital,Market Perform,,down,USB
2012-04-03,Stifel Nicolaus,Hold,,down,USB
2012-04-10,Citigroup,Neutral,,main,USB
2012-04-10,JP Morgan,Overweight,,main,USB
2012-04-18,Bank oferica,Buy,,main,USB
2012-04-18,Citigroup,Neutral,,main,USB
2012-04-18,Morgan Stanley,Overweight,,main,USB
2012-05-21,Guggenheim,Buy,,main,USB
2012-07-09,JP Morgan,Overweight,,main,USB
2012-07-19,UBS,Buy,,main,USB
2012-07-19,Oppenheimer,Perform,Outperform,down,USB
2012-09-28,Citigroup,Neutral,,main,USB
2012-09-28,JP Morgan,Overweight,,main,USB
2012-10-02,Drexel Hamilton,Buy,,init,USB
2012-10-09,Bank of America,Neutral,Buy,down,USB
2012-10-17,ISI Group,Hold,,main,USB
2012-10-18,Sterne Agee,Neutral,,main,USB
2012-10-18,Susquehanna,Positive,Neutral,up,USB
2012-10-24,Susquehanna,Positive,Neutral,up,USB
2012-12-07,SunTrust Robinson Humphrey,Neutral,,init,USB
2012-12-19,Morgan Stanley,Equal-Weight,Overweight,down,USB
2012-12-31,Citigroup,Neutral,,main,USB
2013-01-04,Deutsche Bank,Buy,Hold,up,USB
2013-01-09,Credit Suisse,Outperform,,main,USB
2013-01-17,Compass Point,Neutral,,main,USB
2013-01-30,JP Morgan,Neutral,Overweight,down,USB
2013-02-04,Canaccord Genuity,Buy,,init,USB
2013-02-06,Nomura,Buy,,init,USB
2013-02-11,Stifel Nicolaus,Buy,Hold,up,USB
2013-03-08,Edward Jones,Hold,Buy,down,USB
2013-04-17,BMO Capital,Market Perform,,main,USB
2013-06-12,Atlantic Equities,Underweight,Neutral,down,USB
2013-06-27,Guggenheim,Neutral,Buy,down,USB
2013-07-10,UBS,Buy,,main,USB
2013-07-10,JP Morgan,Neutral,,main,USB
2013-07-11,Macquarie,Outperform,,init,USB
2013-07-18,Hilliard Lyons,Buy,Neutral,up,USB
2013-10-07,ISI Group,Neutral,,init,USB
2013-10-24,Deutsche Bank,Hold,Buy,down,USB
2013-12-04,Goldman Sachs,Conviction Buy,Neutral,up,USB
2014-01-02,Macquarie,Neutral,Outperform,down,USB
2014-01-08,Credit Suisse,Neutral,Outperform,down,USB
2014-01-22,S&P Capital IQ,Hold,Buy,down,USB
2014-01-24,Citigroup,Neutral,,main,USB
2014-03-10,Keefe Bruyette & Woods,Market Perform,Outperform,down,USB
2014-03-11,"Keefe, Bruyette & Woods",Market Perform,Outperform,down,USB
2014-03-24,Atlantic Equities,Neutral,Underweight,up,USB
2014-04-02,Sandler O'Neil,Hold,Buy,down,USB
2014-04-03,JP Morgan,Neutral,Buy,down,USB
2014-04-17,Compass Point,Neutral,,main,USB
2014-04-17,Raymond James,Strong Buy,,main,USB
2014-04-24,Deutsche Bank,Hold,,main,USB
2014-04-29,JP Morgan,Neutral,,main,USB
2014-05-14,Nomura,Buy,,init,USB
2014-06-19,JP Morgan,Neutral,,main,USB
2014-07-02,Baird,Neutral,Outperform,down,USB
2014-07-17,Barclays,Overweight,,main,USB
2014-09-04,JP Morgan,Neutral,,main,USB
