Date,Firm,To Grade,From Grade,Action,ABV
2012-06-27,BGB Securities,Buy,,init,MATW
2013-05-13,Sidoti & Co.,Neutral,Buy,down,MATW
2013-06-18,CJS Securities,Market Perform,Market Outperform,down,MATW
2015-01-23,Macquarie,Outperform,,up,MATW
2015-08-03,Wunderlich,Buy,,main,MATW
2015-11-04,Macquarie,Neutral,Outperform,down,MATW
2016-09-22,Macquarie,Neutral,,main,MATW
2016-11-21,Wunderlich,Buy,Buy,main,MATW
2017-07-05,Macquarie,Outperform,Neutral,up,MATW
2018-10-02,Buckingham,Buy,,init,MATW
2018-11-19,B. Riley FBR,Buy,Buy,main,MATW
2019-10-18,B. Riley,Buy,,main,MATW
2020-04-29,B. Riley FBR,Buy,,main,MATW
