Date,Firm,To Grade,From Grade,Action,ABV
2012-08-08,Oppenheimer,Outperform,,main,ATRS
2012-11-26,Guggenheim,Buy,,init,ATRS
2012-12-19,Jefferies,Buy,,init,ATRS
2013-10-08,Jefferies,Buy,,main,ATRS
2014-05-12,Oppenheimer,Outperform,,main,ATRS
2014-10-22,JMP Securities,Outperform,,init,ATRS
2015-05-18,PiperJaffray,Overweight,,init,ATRS
2015-05-28,Jefferies,Buy,,init,ATRS
2016-03-09,Jefferies,Buy,,main,ATRS
2017-04-21,Raymond James,Strong Buy,,init,ATRS
2017-06-23,Chardan Capital,Buy,,init,ATRS
2018-10-02,Raymond James,Strong Buy,Strong Buy,main,ATRS
2019-03-04,Raymond James,Strong Buy,Strong Buy,main,ATRS
2020-03-04,Raymond James,Strong Buy,,main,ATRS
2020-05-06,HC Wainwright & Co.,Buy,,main,ATRS
2021-05-10,HC Wainwright & Co.,Buy,,main,ATRS
2021-07-16,Truist Securities,Buy,,init,ATRS
2021-11-05,HC Wainwright & Co.,Buy,,main,ATRS
