Date,Firm,To Grade,From Grade,Action,ABV
2012-11-08,Janney Capital,Neutral,Buy,down,MITK
2013-05-08,Merriman Capital,Speculative Buy,Buy,down,MITK
2016-01-08,Benchmark,Buy,,init,MITK
2016-01-25,Northland Securities,Overweight,,init,MITK
2016-03-23,Benchmark,Buy,,main,MITK
2016-04-14,Roth Capital,Buy,,init,MITK
2016-07-12,Needham,Buy,Hold,up,MITK
2016-12-09,BTIG Research,Buy,,init,MITK
2018-08-28,Benchmark,Hold,Buy,down,MITK
2018-11-27,Benchmark,Buy,Hold,up,MITK
2019-11-15,Roth Capital,Neutral,Buy,down,MITK
2020-03-25,National Securities,Buy,Neutral,up,MITK
2021-01-22,Maxim Group,Buy,,init,MITK
2021-04-16,Jefferies,Buy,,init,MITK
2021-08-12,HC Wainwright & Co.,Buy,,init,MITK
