Date,Firm,To Grade,From Grade,Action,ABV
2012-04-23,Bank oferica,Buy,,up,RY
2012-08-07,Barclays,Underweight,Equal-Weight,down,RY
2012-08-31,Canaccord Genuity,Buy,,main,RY
2012-08-31,Bank of America,Buy,,main,RY
2012-08-31,National Bank Financial,Sector Perform,,main,RY
2012-08-31,Credit Suisse,Outperform,Neutral,up,RY
2012-11-30,Macquarie,Outperform,Neutral,up,RY
2012-11-30,UBS,Neutral,Buy,down,RY
2012-12-04,Citigroup,Buy,,init,RY
2013-02-11,Barclays,Underweight,,main,RY
2013-02-20,Barclays,Equal-Weight,Underperform,up,RY
2013-03-01,BMO Capital,Market Perform,,main,RY
2013-05-14,Morgan Stanley,Equal-Weight,Underweight,up,RY
2013-09-10,Rafferty,Buy,Hold,up,RY
2013-10-17,TD Securities,Hold,,init,RY
2013-11-21,Barclays,Equal-Weight,,main,RY
2013-12-06,TD Securities,Buy,Hold,up,RY
2013-12-09,National Bank Financial,Outperform,Sector Perform,up,RY
2014-05-01,Canaccord Genuity,Buy,,init,RY
2014-05-30,CIBC,Sector Perform,Sector Outperform,down,RY
2014-08-19,Barclays,Equal-Weight,,main,RY
2014-10-09,Canaccord Genuity,Hold,Buy,down,RY
2015-02-20,Keefe Bruyette & Woods,Underperform,Market Perform,down,RY
2015-03-31,Citigroup,Buy,Neutral,up,RY
2015-08-27,Bank of America,Buy,,main,RY
2016-02-17,Barclays,Underweight,,main,RY
2016-07-01,Argus,Buy,,init,RY
2016-08-15,Citigroup,Buy,,main,RY
2016-08-25,Argus,Buy,,main,RY
2016-09-14,Citigroup,Buy,,main,RY
2016-11-01,Bank of America,Underperform,,init,RY
2016-11-21,TD Securities,Buy,Hold,up,RY
2016-12-01,Rafferty,Hold,Buy,down,RY
2016-12-12,Argus,Buy,,main,RY
2017-02-27,Keefe Bruyette & Woods,Market Perform,Underperform,up,RY
2017-04-03,TD Securities,Hold,Buy,down,RY
2018-01-30,Bank of America,Buy,Underperform,up,RY
2020-02-24,Credit Suisse,Outperform,,main,RY
2020-03-25,CFRA,Hold,,main,RY
2020-05-13,B of A Securities,Buy,,main,RY
2021-03-01,Argus Research,Buy,,main,RY
2021-03-02,B of A Securities,Neutral,Buy,down,RY
