Date,Firm,To Grade,From Grade,Action,ABV
2012-08-08,BGB Securities,Buy,,main,SRT
2012-11-08,First Analysis,Overweight,Equal-Weight,up,SRT
2014-08-13,First Analysis,Equal-Weight,Overweight,down,SRT
2015-04-09,Lake Street,Buy,,init,SRT
2016-11-08,Lake Street,Buy,Hold,up,SRT
2020-01-09,B. Riley FBR,Buy,,init,SRT
2020-04-08,B. Riley FBR,Buy,,main,SRT
2021-10-19,Barrington Research,Outperform,,init,SRT
