Date,Firm,To Grade,From Grade,Action,ABV
2012-07-16,Keefe Bruyette & Woods,Market Perform,,init,AMSF
2013-02-28,SunTrust Robinson Humphrey,Buy,Neutral,up,AMSF
2015-04-09,JMP Securities,Market Outperform,,main,AMSF
2015-10-29,JMP Securities,Market Outperform,,main,AMSF
2015-10-30,SunTrust Robinson Humphrey,Buy,,main,AMSF
2016-08-01,SunTrust Robinson Humphrey,Buy,,main,AMSF
2018-08-02,JMP Securities,Market Outperform,Market Outperform,main,AMSF
2019-11-19,JMP Securities,Market Outperform,,reit,AMSF
2020-02-20,JMP Securities,Market Outperform,,reit,AMSF
2020-04-01,SunTrust Robinson Humphrey,Buy,,main,AMSF
2020-05-01,SunTrust Robinson Humphrey,Buy,,main,AMSF
2021-10-15,JMP Securities,Market Outperform,,main,AMSF
