Date,Firm,To Grade,From Grade,Action,ABV
2019-04-01,H.C. Wainwright,Buy,,init,YMAB
2019-09-04,Wedbush,Outperform,,init,YMAB
2019-10-28,Canaccord Genuity,Buy,,main,YMAB
2019-10-29,HC Wainwright & Co.,Buy,,main,YMAB
2019-11-20,Guggenheim,Buy,,init,YMAB
2019-12-24,JP Morgan,Overweight,,init,YMAB
2020-01-28,H.C. Wainwright,Buy,,reit,YMAB
2020-05-01,Janney Capital,Buy,,init,YMAB
2020-05-05,Barclays,Overweight,,init,YMAB
2020-05-11,HC Wainwright & Co.,Buy,,reit,YMAB
2020-11-09,HC Wainwright & Co.,Buy,,main,YMAB
2020-11-12,Morgan Stanley,Equal-Weight,,main,YMAB
2021-01-15,B of A Securities,Neutral,Buy,down,YMAB
2021-03-01,HC Wainwright & Co.,Buy,,main,YMAB
2021-06-28,HC Wainwright & Co.,Buy,,main,YMAB
2021-11-16,JP Morgan,Neutral,Overweight,down,YMAB
2022-01-03,JP Morgan,Neutral,,main,YMAB
