Date,Firm,To Grade,From Grade,Action,ABV
2019-02-13,Guggenheim,Sell,Neutral,down,CWEN
2019-02-15,Macquarie,Neutral,Outperform,down,CWEN
2019-09-25,RBC Capital,Sector Perform,,main,CWEN
2019-10-28,Wolfe Research,Peer Perform,Outperform,down,CWEN
2020-04-15,Morgan Stanley,Equal-Weight,,main,CWEN
2020-05-15,Morgan Stanley,Equal-Weight,,main,CWEN
2020-06-17,Morgan Stanley,Equal-Weight,,main,CWEN
2020-07-01,Goldman Sachs,Neutral,Buy,down,CWEN
2020-08-14,Morgan Stanley,Equal-Weight,,main,CWEN
2020-09-08,Seaport Global,Buy,,init,CWEN
2020-11-17,Morgan Stanley,Equal-Weight,,main,CWEN
2020-12-15,Seaport Global,Neutral,Buy,down,CWEN
2021-01-12,Morgan Stanley,Equal-Weight,,main,CWEN
2021-03-10,Morgan Stanley,Equal-Weight,,main,CWEN
2021-03-25,Wolfe Research,Outperform,Peer Perform,up,CWEN
2021-03-30,Seaport Global,Buy,Neutral,up,CWEN
2021-04-23,Tudor Pickering,Buy,,init,CWEN
2021-05-04,Morgan Stanley,Equal-Weight,,main,CWEN
2021-07-20,Morgan Stanley,Equal-Weight,,main,CWEN
2021-08-19,Morgan Stanley,Equal-Weight,,main,CWEN
2021-08-26,UBS,Buy,,init,CWEN
2021-10-05,Evercore ISI Group,Outperform,In-Line,up,CWEN
2021-11-05,Oppenheimer,Outperform,Perform,up,CWEN
2021-12-15,Morgan Stanley,Equal-Weight,,main,CWEN
