Date,Firm,To Grade,From Grade,Action,ABV
2021-11-22,Keybanc,Overweight,,init,RENT
2021-11-22,Credit Suisse,Outperform,,init,RENT
2021-11-22,Telsey Advisory Group,Outperform,,init,RENT
2021-11-22,Piper Sandler,Overweight,,init,RENT
2021-11-22,Goldman Sachs,Buy,,init,RENT
2021-11-22,Wells Fargo,Overweight,,init,RENT
2021-11-22,Barclays,Overweight,,init,RENT
2021-11-22,JMP Securities,Market Outperform,,init,RENT
2021-11-22,Morgan Stanley,Overweight,,init,RENT
