Date,Firm,To Grade,From Grade,Action,ABV
2012-05-23,Canaccord Genuity,Buy,,up,BP
2012-08-01,Jefferies,Hold,Buy,down,BP
2012-12-14,Credit Suisse,Neutral,Outperform,down,BP
2013-01-08,Raymond James,Market Perform,Outperform,down,BP
2013-01-22,RBC Capital,Sector Perform,Outperform,down,BP
2013-02-22,Canaccord Genuity,Hold,Buy,down,BP
2013-04-12,Investec,Hold,Buy,down,BP
2013-07-08,ISI Group,Neutral,Buy,down,BP
2013-10-30,Societe Generale,Buy,Hold,up,BP
2013-11-01,Morgan Stanley,Equal-Weight,,up,BP
2013-11-14,Credit Suisse,Neutral,,init,BP
2013-12-06,HSBC,Overweight,,init,BP
2014-01-08,Scotia Howard Weil,Sector Outperform,Sector Perform,up,BP
2014-01-10,Exane BNP Paribas,Neutral,Outperform,down,BP
2014-04-03,BMO Capital,Market Perform,,init,BP
2014-05-15,RBC Capital,Outperform,Sector Perform,up,BP
2014-05-21,Santander,Hold,Underweight,up,BP
2014-08-13,Simmons & Co.,Neutral,Overweight,down,BP
2014-10-21,Jefferies,Buy,,main,BP
2014-10-23,Societe Generale,Hold,Buy,down,BP
2014-11-10,JP Morgan,Neutral,Overweight,down,BP
2014-12-10,Deutsche Bank,Buy,Hold,up,BP
2015-01-15,Jefferies,Buy,,main,BP
2015-01-16,Canaccord Genuity,Hold,Buy,down,BP
2015-03-05,Oppenheimer,Outperform,,main,BP
2015-04-13,Bank of America,Neutral,Buy,down,BP
2015-04-14,Citigroup,Neutral,Buy,down,BP
2015-05-22,JP Morgan,Neutral,Underweight,up,BP
2015-06-19,RBC Capital,Sector Perform,Outperform,down,BP
2015-07-06,JP Morgan,Overweight,Neutral,up,BP
2015-07-30,Argus,Buy,Hold,up,BP
2015-09-04,Bank of America,Underperform,Neutral,down,BP
2015-09-10,Bernstein,Outperform,Market Perform,up,BP
2015-09-23,Macquarie,Neutral,,init,BP
2015-09-28,BMO Capital,Outperform,,init,BP
2015-11-02,Morgan Stanley,Equal-Weight,Underweight,up,BP
2015-11-03,Evercore ISI Group,Buy,Hold,up,BP
2016-03-18,Nomura,Neutral,,init,BP
2016-06-30,Morgan Stanley,Overweight,Equal-Weight,up,BP
2016-07-11,Jefferies,Hold,,main,BP
2016-11-02,Societe Generale,Hold,Buy,down,BP
2016-11-15,CLSA,Outperform,Buy,down,BP
2016-12-01,Credit Suisse,Outperform,Neutral,up,BP
2016-12-01,Independent Research,Buy,Hold,up,BP
2016-12-21,UBS,Buy,Neutral,up,BP
2017-04-19,Citigroup,Neutral,Buy,down,BP
2017-07-26,Societe Generale,Hold,Buy,down,BP
2017-08-07,PiperJaffray,Overweight,Neutral,up,BP
2017-09-18,BMO Capital,Outperform,Market Perform,up,BP
2018-02-12,Societe Generale,Buy,Hold,up,BP
2018-02-13,Morgan Stanley,Equal-Weight,Overweight,down,BP
2018-04-24,Goldman Sachs,Buy,Neutral,up,BP
2018-04-26,Macquarie,Neutral,Underperform,up,BP
2018-09-05,Morgan Stanley,Overweight,Equal-Weight,up,BP
2018-09-11,Berenberg,Buy,,init,BP
2018-11-20,Raymond James,Outperform,Market Perform,up,BP
2018-12-18,Wells Fargo,Market Perform,,init,BP
2019-04-16,RBC Capital,Outperform,Top Pick,down,BP
2019-07-10,Credit Suisse,Neutral,Outperform,down,BP
2019-07-31,Jefferies,Buy,Hold,up,BP
2019-08-21,BMO Capital,Outperform,,init,BP
2019-10-31,Argus Research,Hold,Buy,down,BP
2020-03-12,Citigroup,Neutral,Buy,down,BP
2020-03-20,Wells Fargo,Overweight,,main,BP
2020-04-03,Wells Fargo,Overweight,,main,BP
2020-07-20,Raymond James,Outperform,,main,BP
2020-08-05,Evercore ISI Group,In-Line,Outperform,down,BP
2020-08-17,Piper Sandler,Overweight,Neutral,up,BP
2020-09-24,ScotiaBank,Sector Perform,,init,BP
2020-11-03,Morgan Stanley,Equal-Weight,Underweight,up,BP
2021-01-12,Mizuho,Neutral,,init,BP
2021-01-27,MKM Partners,Buy,,init,BP
2021-02-03,Raymond James,Outperform,,main,BP
2021-03-17,Raymond James,Outperform,,main,BP
2021-03-31,Morgan Stanley,Underweight,Equal-Weight,down,BP
2021-04-16,HSBC,Buy,Hold,up,BP
2021-06-24,HSBC,Hold,Buy,down,BP
2021-06-30,Wells Fargo,Overweight,,main,BP
2021-08-06,Morgan Stanley,Equal-Weight,Underweight,up,BP
2021-10-15,Berenberg,Buy,Hold,up,BP
2021-10-20,Raymond James,Outperform,,main,BP
2021-10-25,TD Securities,Hold,,init,BP
2022-01-04,Evercore ISI Group,Outperform,In-Line,up,BP
2022-01-05,Wells Fargo,Underweight,Overweight,down,BP
2022-01-07,Exane BNP Paribas,Outperform,Neutral,up,BP
2022-01-18,Raymond James,Outperform,,main,BP
