Date,Firm,To Grade,From Grade,Action,ABV
2020-03-03,"Keefe, Bruyette & Woods",Outperform,,init,NREF
2020-03-03,Baird,Outperform,,init,NREF
2020-03-03,Raymond James,Outperform,,init,NREF
2020-04-13,Raymond James,Outperform,,main,NREF
2020-05-07,Keefe Bruyette & Woods,Outperform,,main,NREF
2020-05-21,Raymond James,Strong Buy,Outperform,up,NREF
2020-06-08,Baird,Outperform,,main,NREF
2020-12-02,Raymond James,Strong Buy,,main,NREF
2021-03-12,Raymond James,Strong Buy,,main,NREF
2021-04-15,Raymond James,Strong Buy,,main,NREF
2021-11-16,Raymond James,Strong Buy,,main,NREF
