Date,Firm,To Grade,From Grade,Action,ABV
2018-07-23,Citigroup,Buy,,init,BJ
2018-07-23,Morgan Stanley,Equal-Weight,,init,BJ
2018-07-23,Bank of America,Buy,,init,BJ
2018-07-23,Nomura,Buy,,init,BJ
2018-07-23,JP Morgan,Neutral,,init,BJ
2018-07-23,Deutsche Bank,Buy,,init,BJ
2018-07-23,Goldman Sachs,Neutral,,init,BJ
2018-07-23,Jefferies,Buy,,init,BJ
2018-07-23,Baird,Outperform,,init,BJ
2018-08-29,Citigroup,Buy,Buy,main,BJ
2018-10-11,Morgan Stanley,Equal-Weight,Equal-Weight,main,BJ
2018-10-18,Oppenheimer,Perform,,init,BJ
2018-11-23,Morgan Stanley,Equal-Weight,Equal-Weight,main,BJ
2019-01-22,Wells Fargo,Outperform,Market Perform,up,BJ
2019-03-07,Nomura,Buy,Buy,main,BJ
2019-03-20,Evercore ISI Group,Outperform,,init,BJ
2019-03-21,Gordon Haskett,Buy,Accumulate,up,BJ
2019-04-01,Citigroup,Buy,Buy,main,BJ
2019-07-11,Goldman Sachs,Buy,,init,BJ
2019-08-23,Deutsche Bank,Buy,,main,BJ
2019-08-23,Morgan Stanley,Equal-Weight,,main,BJ
2019-08-23,UBS,Buy,,main,BJ
2019-11-08,Nomura,Buy,,init,BJ
2019-11-22,Deutsche Bank,Buy,,main,BJ
2020-01-09,Gordon Haskett,Hold,Buy,down,BJ
2020-01-23,B of A Securities,Neutral,Buy,down,BJ
2020-02-13,Credit Suisse,Outperform,,init,BJ
2020-03-06,JP Morgan,Overweight,Neutral,up,BJ
2020-03-06,Baird,Outperform,,main,BJ
2020-03-06,Nomura,Buy,,main,BJ
2020-03-06,Morgan Stanley,Equal-Weight,,main,BJ
2020-03-06,Credit Suisse,Outperform,,main,BJ
2020-03-17,Gordon Haskett,Buy,Hold,up,BJ
2020-03-19,Nomura,Buy,,main,BJ
2020-04-06,Deutsche Bank,Buy,,main,BJ
2020-04-15,Citigroup,Neutral,Buy,down,BJ
2020-04-30,Morgan Stanley,Equal-Weight,,main,BJ
2020-05-13,B of A Securities,Buy,,main,BJ
2020-05-14,Credit Suisse,Outperform,,main,BJ
2020-05-20,Wells Fargo,Overweight,,main,BJ
2020-05-22,Nomura Instinet,Buy,,main,BJ
2020-05-22,UBS,Buy,,main,BJ
2020-05-22,Jefferies,Buy,,main,BJ
2020-05-22,Deutsche Bank,Buy,,main,BJ
2020-05-22,Barclays,Equal-Weight,,main,BJ
2020-05-22,Bank of America,Buy,,reit,BJ
2020-05-26,Morgan Stanley,Equal-Weight,,main,BJ
2020-07-30,MKM Partners,Sell,,init,BJ
2020-08-13,Deutsche Bank,Hold,Buy,down,BJ
2020-08-14,DA Davidson,Buy,,init,BJ
2020-08-21,Morgan Stanley,Equal-Weight,,main,BJ
2020-08-21,Credit Suisse,Outperform,,main,BJ
2020-08-21,Deutsche Bank,Hold,,main,BJ
2020-08-21,MKM Partners,Sell,,main,BJ
2020-10-29,MKM Partners,Neutral,Sell,up,BJ
2020-12-14,JP Morgan,Neutral,Overweight,down,BJ
2021-01-28,Gordon Haskett,Neutral,Buy,down,BJ
2021-05-13,JP Morgan,Overweight,Neutral,up,BJ
2021-07-19,Argus Research,Hold,,init,BJ
2021-08-18,Wells Fargo,Overweight,,main,BJ
2021-09-28,Wells Fargo,Overweight,,main,BJ
2021-10-28,B of A Securities,Neutral,Buy,down,BJ
2021-11-10,Deutsche Bank,Hold,,main,BJ
2021-11-11,Gordon Haskett,Buy,Hold,up,BJ
2021-11-19,Citigroup,Neutral,,main,BJ
2021-11-22,Morgan Stanley,Equal-Weight,,main,BJ
2022-01-14,JP Morgan,Underweight,Overweight,down,BJ
2022-01-18,Morgan Stanley,Equal-Weight,,main,BJ
