Date,Firm,To Grade,From Grade,Action,ABV
2021-01-06,B of A Securities,Neutral,Underperform,up,NOV
2021-01-12,Citigroup,Buy,Neutral,up,NOV
2021-01-21,Wells Fargo,Overweight,Equal-Weight,up,NOV
2021-04-29,Morgan Stanley,Underweight,,main,NOV
2021-05-13,Goldman Sachs,Neutral,,init,NOV
2021-07-09,Morgan Stanley,Equal-Weight,Underweight,up,NOV
2021-07-16,B of A Securities,Buy,Neutral,up,NOV
2021-07-19,BMO Capital,Market Perform,Underperform,up,NOV
2021-10-11,Morgan Stanley,Equal-Weight,,main,NOV
2021-12-14,JP Morgan,Overweight,Neutral,up,NOV
