Date,Firm,To Grade,From Grade,Action,ABV
2012-10-08,Goldman Sachs,Neutral,,init,GBL
2013-09-18,Bank of America,Underperform,Buy,down,GBL
2014-10-14,Bank of America,Underperform,,main,GBL
