Date,Firm,To Grade,From Grade,Action,ABV
2012-04-26,JP Morgan,Overweight,,main,ATI
2012-04-26,Citigroup,Buy,,up,ATI
2012-07-10,Bank of America,Buy,,main,ATI
2012-10-02,Cowen & Co.,Neutral,Outperform,down,ATI
2012-10-03,Longbow Research,Buy,,init,ATI
2012-10-12,Citigroup,Buy,,main,ATI
2012-10-24,Deutsche Bank,Buy,,main,ATI
2012-10-25,Longbow Research,Neutral,Buy,down,ATI
2012-10-25,Deutsche Bank,Buy,,main,ATI
2012-12-18,Topeka,Buy,,init,ATI
2013-01-22,JP Morgan,Underperform,Neutral,down,ATI
2013-01-28,Buckingham Research,Neutral,Buy,down,ATI
2013-04-17,JP Morgan,Underweight,,main,ATI
2013-04-25,JP Morgan,Underweight,,main,ATI
2013-04-25,Citigroup,Buy,,main,ATI
2013-05-07,Credit Suisse,Neutral,,init,ATI
2013-07-17,JP Morgan,Underweight,,main,ATI
2013-07-23,Topeka,Hold,Buy,down,ATI
2013-07-25,Davenport,Neutral,Buy,down,ATI
2013-10-16,Sterne Agee,Underperform,,init,ATI
2013-12-09,Buckingham Research,Buy,Neutral,up,ATI
2014-01-10,Deutsche Bank,Hold,Buy,down,ATI
2014-01-23,Credit Suisse,Outperform,Neutral,up,ATI
2014-04-03,Credit Suisse,Outperform,,main,ATI
2014-04-14,Sterne Agee,Neutral,Underperform,up,ATI
2014-04-16,JP Morgan,Underweight,,main,ATI
2014-04-23,Deutsche Bank,Hold,,main,ATI
2014-04-23,KeyBanc,Buy,,main,ATI
2014-04-23,JP Morgan,Underweight,,main,ATI
2014-06-26,KeyBanc,Buy,,main,ATI
2014-07-03,Deutsche Bank,Hold,,main,ATI
2014-07-08,Northcoast Research,Buy,,init,ATI
2014-07-23,JP Morgan,Underweight,,main,ATI
2014-10-07,KeyBanc,Hold,Buy,down,ATI
2014-11-07,Buckingham Research,Buy,,main,ATI
2015-01-12,Deutsche Bank,Hold,,main,ATI
2015-09-03,Cowen & Co.,Market Perform,,main,ATI
2015-10-01,Stifel Nicolaus,Buy,,main,ATI
2015-10-05,Deutsche Bank,Buy,Hold,up,ATI
2015-10-21,Deutsche Bank,Hold,Buy,down,ATI
2016-01-28,Deutsche Bank,Hold,,main,ATI
2016-02-09,Buckingham Research,Buy,,main,ATI
2016-03-03,Berenberg,Hold,,init,ATI
2016-04-04,Cowen & Co.,Market Perform,,init,ATI
2016-05-23,Bank of America,Buy,Underperform,up,ATI
2016-08-29,Deutsche Bank,Buy,Hold,up,ATI
2016-09-09,Seaport Global,Buy,,init,ATI
2017-01-20,Bank of America,Underperform,Buy,down,ATI
2017-02-02,Berenberg,Sell,Hold,down,ATI
2017-03-16,Seaport Global,Buy,Neutral,up,ATI
2017-03-21,Longbow Research,Buy,,init,ATI
2017-04-24,Berenberg,Hold,Sell,up,ATI
2017-07-26,JP Morgan,Neutral,Underweight,up,ATI
2017-09-11,Bank of America,Buy,Underperform,up,ATI
2018-01-08,Cowen & Co.,Outperform,Market Perform,up,ATI
2018-01-24,JP Morgan,Neutral,Neutral,main,ATI
2018-01-24,Bank of America,Neutral,Buy,down,ATI
2018-01-26,Buckingham,Buy,Buy,main,ATI
2018-03-02,Bank of America,Buy,Neutral,up,ATI
2018-03-20,Goldman Sachs,Sell,,init,ATI
2018-03-29,Barclays,Overweight,,init,ATI
2018-04-27,Barclays,Overweight,Overweight,main,ATI
2018-05-30,Goldman Sachs,Neutral,Sell,up,ATI
2018-06-15,JP Morgan,Underweight,Neutral,down,ATI
2018-06-25,Longbow Research,Neutral,Buy,down,ATI
2018-06-27,Stephens & Co.,Overweight,,init,ATI
2018-07-25,Bank of America,Buy,Buy,main,ATI
2018-07-26,KeyBanc,Overweight,Overweight,main,ATI
2018-07-30,Barclays,Overweight,Overweight,main,ATI
2018-08-08,Buckingham,Buy,Buy,main,ATI
2018-10-24,JP Morgan,Neutral,Underweight,up,ATI
2018-11-06,Longbow Research,Buy,Neutral,up,ATI
2018-12-06,Berenberg,Buy,,init,ATI
2019-02-14,Macquarie,Outperform,,init,ATI
2019-04-12,Macquarie,Neutral,Outperform,down,ATI
2019-04-18,Buckingham,Buy,Buy,main,ATI
2019-04-24,KeyBanc,Overweight,Overweight,main,ATI
2019-05-06,Buckingham,Neutral,Buy,down,ATI
2019-05-06,Buckingham Research,Neutral,Buy,down,ATI
2019-07-18,Longbow Research,Neutral,Buy,down,ATI
2019-09-25,Buckingham,Neutral,,main,ATI
2019-10-10,Goldman Sachs,Buy,Neutral,up,ATI
2019-10-14,KeyBanc,Overweight,,main,ATI
2019-10-15,Longbow Research,Underperform,Neutral,down,ATI
2020-01-08,Barclays,Equal-Weight,Overweight,down,ATI
2020-01-10,Berenberg,Hold,Buy,down,ATI
2020-01-16,Benchmark,Hold,,init,ATI
2020-01-16,KeyBanc,Overweight,,main,ATI
2020-02-05,CFRA,Buy,,main,ATI
2020-02-05,KeyBanc,Overweight,,main,ATI
2020-03-12,KeyBanc,Overweight,,main,ATI
2020-03-20,Barclays,Underweight,Equal-Weight,down,ATI
2020-04-15,KeyBanc,Overweight,,main,ATI
2020-04-17,JP Morgan,Neutral,,main,ATI
2020-06-08,B of A Securities,Underperform,Buy,down,ATI
2020-08-13,Cowen & Co.,Market Perform,Outperform,down,ATI
2020-12-04,Benchmark,Buy,Hold,up,ATI
2020-12-04,Barclays,Equal-Weight,Underweight,up,ATI
2020-12-07,KeyBanc,Overweight,,main,ATI
2021-01-15,Seaport Global,Buy,,init,ATI
2021-03-16,Barclays,Overweight,Equal-Weight,up,ATI
2021-05-04,Keybanc,Overweight,,main,ATI
2021-07-07,B of A Securities,Neutral,Underperform,up,ATI
2021-09-28,Keybanc,Overweight,,main,ATI
2021-10-15,JP Morgan,Overweight,Neutral,up,ATI
2021-11-17,Wolfe Research,Peer Perform,,init,ATI
2021-12-21,Keybanc,Overweight,,main,ATI
