Date,Firm,To Grade,From Grade,Action,ABV
2021-02-16,Deutsche Bank,Buy,,init,UWMC
2021-02-23,Credit Suisse,Outperform,,init,UWMC
2021-04-21,Barclays,Overweight,,init,UWMC
2021-05-27,Argus Research,Buy,,init,UWMC
2021-06-02,Credit Suisse,Neutral,Outperform,down,UWMC
2021-06-14,Wedbush,Neutral,Outperform,down,UWMC
2021-06-23,Jefferies,Hold,,init,UWMC
2021-07-02,"Keefe, Bruyette & Woods",Market Perform,,init,UWMC
2021-07-09,Barclays,Overweight,,main,UWMC
2021-07-12,Morgan Stanley,Equal-Weight,,init,UWMC
2021-08-17,Morgan Stanley,Equal-Weight,,main,UWMC
2021-10-15,UBS,Buy,,init,UWMC
2021-12-15,Piper Sandler,Neutral,,init,UWMC
2021-12-16,Wedbush,Outperform,Neutral,up,UWMC
