Date,Firm,To Grade,From Grade,Action,ABV
2012-05-02,DA Davidson,Neutral,,down,FISV
2012-05-02,Deutsche Bank,Hold,,main,FISV
2012-07-31,JP Morgan,Neutral,,main,FISV
2012-07-31,Sterne Agee,Buy,,main,FISV
2012-08-13,JP Morgan,Overweight,Neutral,up,FISV
2012-09-04,Goldman Sachs,Neutral,Buy,down,FISV
2012-10-09,Deutsche Bank,Hold,,main,FISV
2012-10-29,Citigroup,Neutral,Buy,down,FISV
2012-10-31,Credit Suisse,Underperform,,main,FISV
2012-12-06,Jefferies,Buy,,init,FISV
2013-01-10,Citigroup,Neutral,,main,FISV
2013-01-11,JP Morgan,Neutral,Overweight,down,FISV
2013-01-15,Credit Suisse,Underperform,,main,FISV
2013-01-15,First Analysis,Equal-Weight,Overweight,down,FISV
2013-01-15,Citigroup,Neutral,,main,FISV
2013-01-15,Stephens & Co.,Equal-Weight,Overweight,down,FISV
2013-01-15,Goldman Sachs,Neutral,,main,FISV
2013-01-23,UBS,Neutral,,init,FISV
2013-04-12,Sterne Agee,Neutral,Buy,down,FISV
2013-05-01,UBS,Neutral,,main,FISV
2013-05-01,Oppenheimer,Perform,Outperform,down,FISV
2013-07-08,Barclays,Overweight,Equal-Weight,up,FISV
2013-08-06,First Analysis,Overweight,Equal-Weight,up,FISV
2013-08-07,Sterne Agee,Buy,Neutral,up,FISV
2013-10-30,Deutsche Bank,Hold,,main,FISV
2013-12-11,Deutsche Bank,Hold,,main,FISV
2014-04-30,Citigroup,Hold,,main,FISV
2014-07-16,BMO Capital,Outperform,,init,FISV
2014-07-30,Deutsche Bank,Hold,,main,FISV
2014-07-31,Citigroup,Neutral,,main,FISV
2014-08-04,Jefferies,Buy,,main,FISV
2014-08-06,Monness Crespi Hardt,Buy,,init,FISV
2014-08-13,JP Morgan,Neutral,,main,FISV
2014-10-29,Citigroup,Neutral,,main,FISV
2014-11-03,Jefferies,Buy,,main,FISV
2014-11-21,Barclays,Equal-Weight,Overweight,down,FISV
2015-01-16,Citigroup,Neutral,,main,FISV
2015-02-04,Deutsche Bank,Hold,,main,FISV
2015-02-04,BMO Capital,Market Perform,Outperform,down,FISV
2015-02-23,Monness Crespi Hardt,Neutral,Buy,down,FISV
2015-05-06,Credit Suisse,Underperform,,main,FISV
2015-05-06,Citigroup,Neutral,,main,FISV
2015-05-06,Deutsche Bank,Hold,,main,FISV
2015-05-06,RBC Capital,Sector Perform,,main,FISV
2015-05-06,JP Morgan,Neutral,,main,FISV
2015-05-07,Argus,Hold,Buy,down,FISV
2015-05-12,Stephens & Co.,Equal-Weight,,main,FISV
2015-06-18,SunTrust Robinson Humphrey,Neutral,,main,FISV
2015-06-19,Oppenheimer,Outperform,Perform,up,FISV
2015-08-14,JP Morgan,Neutral,,main,FISV
2015-09-30,Cowen & Co.,Market Perform,,init,FISV
2015-10-28,Oppenheimer,Outperform,,main,FISV
2015-12-10,Credit Suisse,Neutral,,init,FISV
2015-12-17,Sterne Agee CRT,Buy,,init,FISV
2016-02-03,Baird,Neutral,,main,FISV
2016-02-03,SunTrust Robinson Humphrey,Neutral,,main,FISV
2016-03-21,Oppenheimer,Perform,Outperform,down,FISV
2016-04-15,Compass Point,Sell,,init,FISV
2016-05-09,Argus,Buy,Hold,up,FISV
2016-07-07,Barclays,Equal-Weight,,main,FISV
2016-08-03,Barclays,Equal-Weight,,main,FISV
2016-08-03,Deutsche Bank,Hold,,main,FISV
2016-08-04,Jefferies,Buy,,main,FISV
2016-10-04,Monness Crespi Hardt,Buy,Neutral,up,FISV
2016-10-07,Cantor Fitzgerald,Hold,,init,FISV
2016-10-27,William Blair,Market Perform,Outperform,down,FISV
2016-10-28,Baird,Outperform,Neutral,up,FISV
2016-11-18,Pacific Crest,Sector Weight,,init,FISV
2017-01-06,BMO Capital,Market Perform,,init,FISV
2017-03-31,Guggenheim,Neutral,,init,FISV
2017-07-17,Guggenheim,Buy,Neutral,up,FISV
2017-08-01,BMO Capital,Market Perform,,main,FISV
2017-08-02,Barclays,Equal-Weight,,main,FISV
2017-08-02,Credit Suisse,Neutral,,main,FISV
2017-10-10,Baird,Outperform,,main,FISV
2018-01-24,Baird,Outperform,Outperform,main,FISV
2018-02-08,BMO Capital,Market Perform,Market Perform,main,FISV
2018-02-08,Credit Suisse,Neutral,Neutral,main,FISV
2018-02-09,Citigroup,Neutral,Neutral,main,FISV
2018-02-09,SunTrust Robinson Humphrey,Buy,Neutral,up,FISV
2018-05-02,Credit Suisse,Neutral,Neutral,main,FISV
2018-05-02,Citigroup,Neutral,Neutral,main,FISV
2018-08-01,Deutsche Bank,Hold,Hold,main,FISV
2018-08-02,Citigroup,Neutral,Neutral,main,FISV
2018-08-14,JP Morgan,Underweight,Neutral,down,FISV
2018-09-19,Argus,Buy,Buy,main,FISV
2018-09-24,Baird,Outperform,Outperform,main,FISV
2018-11-15,Barclays,Overweight,,init,FISV
2018-12-11,Goldman Sachs,Buy,Neutral,up,FISV
2019-01-17,Wolfe Research,Outperform,Peer Perform,up,FISV
2019-01-18,Edward Jones,Hold,Buy,down,FISV
2019-01-18,Oppenheimer,Outperform,Perform,up,FISV
2019-01-22,William Blair,Outperform,Market Perform,up,FISV
2019-01-24,Cowen & Co.,Outperform,Market Perform,up,FISV
2019-01-28,RBC Capital,Outperform,Sector Perform,up,FISV
2019-01-29,SunTrust Robinson Humphrey,Hold,Buy,down,FISV
2019-02-07,Buckingham,Buy,,init,FISV
2019-04-23,Deutsche Bank,Hold,Hold,main,FISV
2019-05-31,Susquehanna,Neutral,,init,FISV
2019-06-05,SunTrust Robinson Humphrey,Buy,Hold,up,FISV
2019-06-19,Wells Fargo,Outperform,,init,FISV
2019-06-21,Raymond James,Outperform,,init,FISV
2019-06-26,Northcoast,Buy,Neutral,up,FISV
2019-06-26,Northcoast Research,Buy,Neutral,up,FISV
2019-07-15,Wedbush,Outperform,,main,FISV
2019-07-31,Berenberg,Buy,,init,FISV
2019-07-31,Deutsche Bank,Buy,Hold,up,FISV
2019-09-03,Atlantic Equities,Neutral,,init,FISV
2019-09-05,KeyBanc,Overweight,Sector Weight,up,FISV
2019-09-12,Canaccord Genuity,Buy,,init,FISV
2019-10-15,UBS,Buy,,init,FISV
2019-10-18,SunTrust Robinson Humphrey,Buy,,main,FISV
2019-11-07,Baird,Outperform,,main,FISV
2019-11-08,UBS,Buy,,main,FISV
2019-12-16,Morgan Stanley,Equal-Weight,,init,FISV
2020-01-22,Citigroup,Buy,,main,FISV
2020-01-24,Credit Suisse,Neutral,,init,FISV
2020-02-03,Baird,Outperform,,main,FISV
2020-02-05,CFRA,Buy,,main,FISV
2020-02-05,Credit Suisse,Neutral,,main,FISV
2020-02-18,Baird,Outperform,,main,FISV
2020-03-11,Baird,Outperform,,main,FISV
2020-03-18,"Keefe, Bruyette & Woods",Outperform,Market Perform,up,FISV
2020-03-23,KeyBanc,Overweight,,main,FISV
2020-03-27,JP Morgan,Overweight,Neutral,up,FISV
2020-03-27,Rosenblatt,Neutral,,init,FISV
2020-03-30,SunTrust Robinson Humphrey,Buy,,main,FISV
2020-03-31,RBC Capital,Outperform,,main,FISV
2020-04-08,Wells Fargo,Overweight,,main,FISV
2020-04-09,Citigroup,Buy,,main,FISV
2020-04-13,Raymond James,Outperform,,reit,FISV
2020-05-05,KeyBanc,Overweight,,main,FISV
2020-05-08,Morgan Stanley,Equal-Weight,,main,FISV
2020-05-08,RBC Capital,Outperform,,main,FISV
2020-05-11,Barclays,Overweight,,main,FISV
2020-05-11,Citigroup,Buy,,main,FISV
2020-05-12,UBS,Buy,,main,FISV
2020-06-29,Oppenheimer,Perform,Outperform,down,FISV
2020-07-21,Baird,Outperform,,main,FISV
2020-08-06,Raymond James,Outperform,,main,FISV
2020-08-06,Rosenblatt,Neutral,,main,FISV
2020-08-11,Morgan Stanley,Equal-Weight,,main,FISV
2020-08-19,Bernstein,Market Perform,,init,FISV
2020-08-27,Mizuho,Buy,,init,FISV
2020-09-10,Mizuho,Buy,,main,FISV
2020-09-17,Compass Point,Buy,,init,FISV
2020-09-22,Loop Capital,Hold,,init,FISV
2020-10-28,Raymond James,Outperform,,main,FISV
2020-10-28,Morgan Stanley,Equal-Weight,,main,FISV
2020-10-28,Rosenblatt,Neutral,,main,FISV
2020-12-09,Morgan Stanley,Equal-Weight,,main,FISV
2020-12-09,Raymond James,Outperform,,main,FISV
2020-12-10,Rosenblatt,Buy,Neutral,up,FISV
2021-01-27,Morgan Stanley,Equal-Weight,,main,FISV
2021-02-10,KeyBanc,Overweight,,main,FISV
