Date,Firm,To Grade,From Grade,Action,ABV
2017-05-22,Deutsche Bank,Buy,,init,UNIT
2017-06-19,RBC Capital,Outperform,,init,UNIT
2017-08-07,Citigroup,Buy,,main,UNIT
2017-08-15,Bank of America,Neutral,Buy,down,UNIT
2017-10-02,JP Morgan,Neutral,Overweight,down,UNIT
2017-10-03,JP Morgan,Neutral,Overweight,down,UNIT
2018-05-14,Deutsche Bank,Hold,Buy,down,UNIT
2018-06-14,Morgan Stanley,Equal-Weight,Overweight,down,UNIT
2018-07-18,Citigroup,Sell,Neutral,down,UNIT
2018-12-12,Morgan Stanley,Underweight,Equal-Weight,down,UNIT
2019-01-08,Wells Fargo,Market Perform,Outperform,down,UNIT
2019-02-19,Cowen & Co.,Market Perform,Outperform,down,UNIT
2019-02-19,Raymond James,Market Perform,Strong Buy,down,UNIT
2019-02-19,JP Morgan,Underweight,Neutral,down,UNIT
2019-02-20,RBC Capital,Sector Perform,Outperform,down,UNIT
2019-02-26,Morgan Stanley,Underweight,Underweight,reit,UNIT
2019-03-05,Wells Fargo,Underperform,Market Perform,down,UNIT
2019-03-22,Deutsche Bank,Hold,Hold,main,UNIT
2020-03-02,Cowen & Co.,Outperform,Market Perform,up,UNIT
2020-03-03,Raymond James,Outperform,Market Perform,up,UNIT
2020-05-12,Raymond James,Strong Buy,Outperform,up,UNIT
2020-08-11,Raymond James,Strong Buy,,main,UNIT
2020-08-12,Wells Fargo,Equal-Weight,Underweight,up,UNIT
2020-11-10,Raymond James,Strong Buy,,main,UNIT
2020-11-16,Citigroup,Neutral,Sell,up,UNIT
2021-04-27,Morgan Stanley,Underweight,,main,UNIT
