Date,Firm,To Grade,From Grade,Action,ABV
2016-05-05,Stifel Nicolaus,Buy,Hold,up,ULH
2016-10-05,Citigroup,Neutral,,main,ULH
2017-01-05,Stifel Nicolaus,Hold,Buy,down,ULH
2017-07-31,Stifel Nicolaus,Buy,Hold,up,ULH
2017-10-06,Citigroup,Neutral,,main,ULH
2018-07-30,Stifel Nicolaus,Hold,Hold,main,ULH
2018-07-30,Citigroup,Neutral,Neutral,main,ULH
2018-10-16,Citigroup,Neutral,Neutral,main,ULH
2018-10-18,Loop Capital,Hold,,init,ULH
2018-10-29,Citigroup,Neutral,Neutral,main,ULH
2019-04-30,Loop Capital,Buy,Hold,up,ULH
2019-08-02,Stifel,Buy,Hold,up,ULH
2020-07-22,Citigroup,Neutral,,main,ULH
2020-08-04,Citigroup,Neutral,,main,ULH
2020-10-12,Stifel,Buy,,main,ULH
