Date,Firm,To Grade,From Grade,Action,ABV
2012-03-07,Guggenheim,Buy,,main,LEA
2012-03-16,Goldman Sachs,Buy,,up,LEA
2012-05-04,Deutsche Bank,Buy,,main,LEA
2012-05-04,UBS,Buy,,main,LEA
2012-05-07,Morgan Stanley,Overweight,,up,LEA
2012-05-23,UBS,Buy,,main,LEA
2012-06-25,Barclays,Equal-Weight,,main,LEA
2012-07-09,Jefferies,Buy,,main,LEA
2012-07-16,UBS,Buy,,main,LEA
2012-07-18,JP Morgan,Neutral,,init,LEA
2012-08-03,UBS,Buy,,main,LEA
2012-10-04,Jefferies,Buy,,main,LEA
2012-10-29,Jefferies,Buy,,main,LEA
2013-01-23,Deutsche Bank,Buy,,main,LEA
2013-02-04,Jefferies,Buy,,main,LEA
2013-04-23,Jefferies,Buy,,main,LEA
2013-07-29,UBS,Neutral,Buy,down,LEA
2013-10-28,Deutsche Bank,Hold,,main,LEA
2013-10-28,JP Morgan,Neutral,,main,LEA
2013-10-28,Deutsche Bank,Hold,Buy,down,LEA
2014-02-03,CRT Capital,Fair Value,Buy,down,LEA
2014-04-10,Barclays,Equal-Weight,,main,LEA
2014-04-28,Citigroup,Buy,,main,LEA
2014-04-28,JP Morgan,Neutral,,main,LEA
2014-04-28,Deutsche Bank,Hold,,main,LEA
2014-05-14,Deutsche Bank,Buy,Hold,up,LEA
2014-06-16,KeyBanc,Buy,,main,LEA
2014-07-14,Barclays,Overweight,Equal-weight,up,LEA
2014-07-22,JP Morgan,Neutral,,main,LEA
2014-07-28,JP Morgan,Neutral,,main,LEA
2014-07-28,Citigroup,Buy,,main,LEA
2014-07-28,Deutsche Bank,Hold,Buy,down,LEA
2014-08-13,Credit Suisse,Outperform,,init,LEA
2014-10-03,RBC Capital,Outperform,Sector Perform,up,LEA
2014-10-14,Goldman Sachs,Neutral,Buy,down,LEA
2014-10-17,Deutsche Bank,Hold,,main,LEA
2014-10-21,Susquehanna,Neutral,,init,LEA
2015-01-28,Deutsche Bank,Hold,,main,LEA
2015-02-02,Susquehanna,Neutral,,main,LEA
2015-02-02,JP Morgan,Neutral,,main,LEA
2015-02-02,Deutsche Bank,Hold,,main,LEA
2015-02-02,Citigroup,Buy,,main,LEA
2015-03-11,Deutsche Bank,Hold,,main,LEA
2015-04-16,Barclays,Overweight,,main,LEA
2015-04-20,JP Morgan,Neutral,,main,LEA
2015-04-22,Susquehanna,Neutral,,main,LEA
2015-04-27,Barclays,Overweight,,main,LEA
2015-04-27,RBC Capital,Outperform,,main,LEA
2015-04-27,Citigroup,Buy,,main,LEA
2015-05-12,Evercore ISI Group,Buy,,init,LEA
2015-07-10,Citigroup,Buy,,main,LEA
2015-07-16,Barclays,Equal-Weight,Overweight,down,LEA
2015-07-17,Susquehanna,Neutral,,main,LEA
2015-07-27,Barclays,Equal-Weight,,main,LEA
