Date,Firm,To Grade,From Grade,Action,ABV
2018-05-15,Raymond James,Outperform,,init,LEVLP
2018-05-15,Keefe Bruyette & Woods,Outperform,,init,LEVLP
2018-05-15,PiperJaffray,Neutral,,init,LEVLP
2019-06-07,Sandler O'Neill,Hold,,init,LEVLP
2019-07-31,Raymond James,Outperform,,main,LEVLP
2020-05-04,Piper Sandler,Neutral,,main,LEVLP
2021-01-07,Raymond James,Outperform,,main,LEVLP
2021-02-01,Raymond James,Strong Buy,Outperform,up,LEVLP
2021-03-18,Raymond James,Strong Buy,,reit,LEVLP
2021-11-01,Raymond James,Strong Buy,,main,LEVLP
2021-11-05,Raymond James,Outperform,Strong Buy,down,LEVLP
