Date,Firm,To Grade,From Grade,Action,ABV
2013-01-29,Mizuho,Buy,,init,ACRX
2013-02-04,McNicoll Lewis Vlak,Buy,,init,ACRX
2013-04-08,Jefferies,Buy,,init,ACRX
2013-06-18,Jefferies,Buy,,main,ACRX
2013-08-13,Jefferies,Buy,,main,ACRX
2013-12-17,McNicoll Lewis Vlak,Buy,,main,ACRX
2014-01-06,RBC Capital,Outperform,,init,ACRX
2014-04-14,Roth Capital,Buy,,init,ACRX
2014-04-17,Canaccord Genuity,Buy,,init,ACRX
2014-07-28,JMP Securities,Market Outperform,,main,ACRX
2014-07-28,Canaccord Genuity,Hold,Buy,down,ACRX
2014-07-29,PiperJaffray,Neutral,Overweight,down,ACRX
2014-08-12,Jefferies,Buy,,main,ACRX
2014-09-26,Roth Capital,Neutral,Buy,down,ACRX
2014-11-06,Mizuho,Neutral,Buy,down,ACRX
2015-02-26,Mizuho,Buy,Neutral,up,ACRX
2015-03-09,Mizuho,Neutral,Buy,down,ACRX
2015-03-10,Jefferies,Hold,Buy,down,ACRX
2015-03-10,Cowen & Co.,Market Perform,Outperform,down,ACRX
2015-03-10,JMP Securities,Market Outperform,,main,ACRX
2015-03-10,RBC Capital,Outperform,,main,ACRX
2015-03-10,PiperJaffray,Neutral,,main,ACRX
2015-04-27,Seaport Global,Accumulate,,init,ACRX
2015-09-02,H.C. Wainwright,Buy,,init,ACRX
2016-05-03,H.C. Wainwright,Buy,,main,ACRX
2016-05-06,Seaport Global,Buy,Accumulate,up,ACRX
2017-10-13,Jefferies,Hold,Buy,down,ACRX
2018-06-12,Cantor Fitzgerald,Overweight,,init,ACRX
2018-07-13,Oppenheimer,Perform,,init,ACRX
2018-08-16,Ladenburg Thalmann,Buy,,init,ACRX
2018-10-10,Ladenburg Thalmann,Buy,Buy,reit,ACRX
2018-10-15,Jefferies,Buy,Hold,up,ACRX
2018-10-23,B. Riley FBR,Buy,,init,ACRX
2019-02-15,Credit Suisse,Outperform,,init,ACRX
2019-04-24,B. Riley FBR,Buy,,init,ACRX
2019-11-11,Credit Suisse,Neutral,Outperform,down,ACRX
2020-03-17,H.C. Wainwright,Buy,,main,ACRX
2020-07-20,Credit Suisse,Underperform,Neutral,down,ACRX
2020-08-13,Credit Suisse,Underperform,,main,ACRX
2021-08-17,HC Wainwright & Co.,Buy,,main,ACRX
