Date,Firm,To Grade,From Grade,Action,ABV
2017-10-04,Goldman Sachs,Buy,,init,SMPL
2017-11-16,Berenberg,Buy,,init,SMPL
2018-01-23,Stifel Nicolaus,Buy,,init,SMPL
2018-02-01,SunTrust Robinson Humphrey,Buy,,init,SMPL
2018-04-11,Deutsche Bank,Buy,Buy,main,SMPL
2018-07-11,Stifel Nicolaus,Buy,Buy,main,SMPL
2018-10-17,Buckingham,Buy,,init,SMPL
2018-11-19,CL King,Buy,,init,SMPL
2019-01-04,Stifel Nicolaus,Buy,Buy,main,SMPL
2019-04-05,Buckingham,Buy,Buy,main,SMPL
2019-04-09,SunTrust Robinson Humphrey,Hold,Buy,down,SMPL
2019-06-19,DA Davidson,Buy,,init,SMPL
2019-06-20,DA Davidson,Buy,,init,SMPL
2019-07-03,Buckingham Research,Buy,,main,SMPL
2019-08-13,Bernstein,Outperform,,init,SMPL
2019-09-09,Wells Fargo,Outperform,,init,SMPL
2019-11-18,Buckingham Research,Buy,,reit,SMPL
2019-12-12,Deutsche Bank,Buy,,init,SMPL
2020-01-23,Jefferies,Buy,,init,SMPL
2020-02-10,Goldman Sachs,Buy,,main,SMPL
2020-06-24,William Blair,Outperform,,init,SMPL
2020-07-09,Jefferies,Buy,,main,SMPL
2020-07-28,Seaport Global,Buy,,init,SMPL
2020-09-22,Morgan Stanley,Overweight,,init,SMPL
2020-10-29,Morgan Stanley,Overweight,,main,SMPL
2020-12-02,Morgan Stanley,Overweight,,main,SMPL
2021-01-07,Stifel,Hold,Buy,down,SMPL
2021-01-20,Stephens & Co.,Equal-Weight,,init,SMPL
2021-02-03,DA Davidson,Neutral,Buy,down,SMPL
2021-03-19,Jefferies,Hold,Buy,down,SMPL
2021-04-06,Credit Suisse,Neutral,,init,SMPL
2021-05-18,Morgan Stanley,Equal-Weight,Overweight,down,SMPL
2021-07-02,Morgan Stanley,Equal-Weight,,main,SMPL
2021-07-02,Credit Suisse,Neutral,,main,SMPL
2021-10-25,Credit Suisse,Neutral,,main,SMPL
2021-10-25,Stifel,Buy,Hold,up,SMPL
2022-01-04,Stephens & Co.,Equal-Weight,,main,SMPL
2022-01-06,Credit Suisse,Outperform,Neutral,up,SMPL
2022-01-06,Morgan Stanley,Equal-Weight,,main,SMPL
2022-01-27,Mizuho,Buy,,init,SMPL
