Date,Firm,To Grade,From Grade,Action,ABV
2012-10-16,Barrington Research,Outperform,,init,HCCI
2013-03-27,Wunderlich,Hold,,init,HCCI
2013-09-27,Wunderlich,Buy,Hold,up,HCCI
2013-12-26,Wunderlich,Buy,,main,HCCI
2014-05-02,Wunderlich,Buy,,main,HCCI
2014-07-01,Baird,Neutral,Outperform,down,HCCI
2014-11-03,Stifel,Buy,Hold,up,HCCI
2015-03-18,Baird,Neutral,,main,HCCI
2015-10-22,Baird,Outperform,Neutral,up,HCCI
2016-02-04,Roth Capital,Buy,,init,HCCI
2016-03-09,Baird,Outperform,,main,HCCI
2017-07-27,Baird,Neutral,Outperform,down,HCCI
2017-10-20,Baird,Neutral,,main,HCCI
2018-03-02,Baird,Neutral,Neutral,main,HCCI
2018-09-25,Baird,Outperform,Neutral,up,HCCI
2018-10-19,Baird,Outperform,Outperform,main,HCCI
2019-02-28,Stifel Nicolaus,Hold,Buy,down,HCCI
2020-03-04,Baird,Outperform,,main,HCCI
2020-05-01,Stifel,Hold,,main,HCCI
2020-06-19,Needham,Buy,Hold,up,HCCI
2020-07-24,Needham,Buy,,main,HCCI
2020-07-24,Stifel,Hold,,main,HCCI
2020-10-19,Stifel,Buy,Hold,up,HCCI
2021-03-03,Needham,Buy,,main,HCCI
2021-10-22,Needham,Buy,,main,HCCI
