Date,Firm,To Grade,From Grade,Action,ABV
2012-08-08,Citigroup,Buy,,main,CSGS
2012-08-08,Citigroup,Buy,,main,CSGS
2012-08-08,JP Morgan,Neutral,,main,CSGS
2012-09-25,Citigroup,Neutral,Buy,down,CSGS
2012-10-31,Goldman Sachs,Sell,,main,CSGS
2013-03-27,Goldman Sachs,Sell,,main,CSGS
2013-03-28,JP Morgan,Neutral,,main,CSGS
2013-08-07,First Analysis,Overweight,Equal-Weight,up,CSGS
2014-02-05,JP Morgan,Underweight,Neutral,down,CSGS
2014-02-05,JP Morgan,Underweight,Neutral,down,CSGS
2014-08-01,Stifel Nicolaus,Buy,Hold,up,CSGS
2015-11-05,Stifel Nicolaus,Buy,,main,CSGS
2015-11-05,First Analysis,Equal-Weight,Overweight,down,CSGS
2016-03-17,Stifel Nicolaus,Buy,,main,CSGS
2018-02-27,Stifel Nicolaus,Buy,Buy,main,CSGS
2019-02-14,B. Riley FBR,Buy,,init,CSGS
2019-08-26,Sidoti & Co.,Neutral,Buy,down,CSGS
2020-03-10,Sidoti & Co.,Buy,Neutral,up,CSGS
2021-03-30,Sidoti & Co.,Neutral,Buy,down,CSGS
2021-12-21,William Blair,Outperform,,init,CSGS
