Date,Firm,To Grade,From Grade,Action,ABV
2020-10-12,SVB Leerink,Outperform,,main,SGEN
2020-10-15,B of A Securities,Neutral,,main,SGEN
2020-10-30,SVB Leerink,Outperform,,main,SGEN
2020-10-30,Morgan Stanley,Equal-Weight,,main,SGEN
2021-01-15,B of A Securities,Buy,Neutral,up,SGEN
2021-01-19,Morgan Stanley,Equal-Weight,,main,SGEN
2021-02-01,RBC Capital,Sector Perform,Outperform,down,SGEN
2021-02-12,SVB Leerink,Outperform,,main,SGEN
2021-02-12,Morgan Stanley,Equal-Weight,,main,SGEN
2021-02-12,Piper Sandler,Neutral,,main,SGEN
2021-02-12,Barclays,Equal-Weight,,main,SGEN
2021-02-16,RBC Capital,Sector Perform,,main,SGEN
2021-03-31,Credit Suisse,Neutral,,init,SGEN
2021-05-17,Evercore ISI Group,In-Line,,init,SGEN
2021-07-16,Morgan Stanley,Equal-Weight,,main,SGEN
2021-09-22,SVB Leerink,Outperform,,main,SGEN
2021-09-27,RBC Capital,Sector Perform,,main,SGEN
2021-10-27,SVB Leerink,Outperform,,main,SGEN
2021-10-29,Oppenheimer,Outperform,,main,SGEN
2021-10-29,Morgan Stanley,Equal-Weight,,main,SGEN
2021-11-09,Wolfe Research,Peer Perform,,init,SGEN
