Date,Firm,To Grade,From Grade,Action,ABV
2012-04-20,UBS,Neutral,,main,LII
2012-04-25,JP Morgan,Overweight,,main,LII
2012-07-09,MKM Partners,Neutral,Buy,down,LII
2012-07-25,Barclays,Underweight,,main,LII
2012-07-25,JP Morgan,Neutral,Overweight,down,LII
2012-09-10,JP Morgan,Neutral,,main,LII
2012-10-23,Barclays,Underweight,,main,LII
2012-10-24,UBS,Neutral,,main,LII
2012-12-13,UBS,Neutral,,main,LII
2013-07-23,Global Hunter Securities,Buy,Accumulate,up,LII
2013-12-19,Morgan Stanley,Underweight,,main,LII
2014-02-07,Morgan Stanley,Equal-Weight,Underweight,up,LII
2014-02-19,FBR Capital,Outperform,,init,LII
2014-04-07,Wells Fargo,Outperform,Market Perform,up,LII
2014-04-22,UBS,Neutral,,main,LII
2014-04-22,MKM Partners,Buy,Neutral,up,LII
2014-05-05,JP Morgan,Overweight,Neutral,up,LII
2014-06-06,KeyBanc,Buy,Hold,up,LII
2014-06-24,Susquehanna,Neutral,,init,LII
2014-06-27,Longbow Research,Buy,,init,LII
2014-07-22,JP Morgan,Overweight,,main,LII
2014-07-23,Goldman Sachs,Buy,Neutral,up,LII
2014-07-23,UBS,Neutral,,main,LII
2014-08-04,Credit Suisse,Neutral,,init,LII
2014-09-05,Buckingham Research,Neutral,,init,LII
2014-09-25,Buckingham Research,Buy,Neutral,up,LII
2014-10-06,Barclays,Underweight,,main,LII
2014-10-07,Susquehanna,Positive,Neutral,up,LII
2014-10-10,KeyBanc,Buy,,main,LII
2014-10-21,Barclays,Underweight,,main,LII
2014-11-13,Nomura,Buy,,init,LII
2015-01-15,JP Morgan,Overweight,,main,LII
2015-02-03,Barclays,Underweight,,main,LII
2015-03-17,Barclays,Underweight,,main,LII
2015-03-23,Barclays,Equal-Weight,Underweight,up,LII
2015-04-17,Baird,Outperform,,init,LII
2015-04-21,Seaport Global,Accumulate,Buy,down,LII
2015-04-21,Nomura,Neutral,Buy,down,LII
2015-06-10,Seaport Global,Neutral,Accumulate,down,LII
2015-07-13,Barclays,Equal-Weight,,main,LII
2015-07-21,Barclays,Equal-Weight,,main,LII
2015-08-26,Vertical Research,Hold,,down,LII
2015-10-05,Barclays,Equal-Weight,,main,LII
2015-10-20,Barclays,Equal-Weight,,main,LII
2015-11-11,KeyBanc,Overweight,,main,LII
2015-11-11,JP Morgan,Neutral,Overweight,down,LII
2015-11-19,Longbow Research,Neutral,Buy,down,LII
2015-11-25,Stifel Nicolaus,Hold,,init,LII
2015-12-17,Wells Fargo,Market Perform,Outperform,down,LII
2016-01-12,William Blair,Outperform,,init,LII
2016-01-19,Barclays,Equal-Weight,,main,LII
2016-01-20,KeyBanc,Overweight,,main,LII
2016-02-09,JP Morgan,Neutral,,main,LII
2016-02-09,Buckingham Research,Neutral,,main,LII
2016-02-23,Cowen & Co.,Outperform,,init,LII
2016-03-28,Goldman Sachs,Neutral,Buy,down,LII
2016-04-14,Susquehanna,Positive,,main,LII
2016-04-14,KeyBanc,Sector Weight,Overweight,down,LII
2016-04-19,Barclays,Equal-Weight,,main,LII
2016-04-19,Seaport Global,Buy,Neutral,up,LII
2016-04-19,Morgan Stanley,Equal-Weight,,main,LII
2016-07-19,Barclays,Equal-Weight,,main,LII
2016-07-19,Morgan Stanley,Equal-Weight,,main,LII
2016-07-19,UBS,Buy,,main,LII
2016-08-15,Susquehanna,Neutral,Positive,down,LII
2016-10-18,UBS,Neutral,Buy,down,LII
2016-12-20,Morgan Stanley,Underweight,Equal-Weight,down,LII
2017-07-10,Morgan Stanley,Underweight,,main,LII
2017-07-25,Morgan Stanley,Underweight,,main,LII
2017-07-26,UBS,Neutral,,main,LII
2017-09-25,Morgan Stanley,Underweight,,main,LII
2017-10-06,Wells Fargo,Market Perform,,main,LII
2017-10-24,Credit Suisse,Neutral,,main,LII
2017-10-24,Morgan Stanley,Underweight,,main,LII
2018-02-07,Baird,Outperform,Outperform,main,LII
2018-02-15,Barclays,Overweight,,init,LII
2018-03-21,Stifel Nicolaus,Hold,Hold,main,LII
2018-04-24,Stifel Nicolaus,Hold,Hold,main,LII
2018-07-09,Wells Fargo,Market Perform,Market Perform,main,LII
2018-08-09,Barclays,Overweight,Overweight,main,LII
2018-08-21,Morgan Stanley,Underweight,,init,LII
2018-08-30,UBS,Neutral,Neutral,main,LII
