Date,Firm,To Grade,From Grade,Action,ABV
2014-11-12,Compass Point,Neutral,,init,BRKL
2015-01-26,Macquarie,Neutral,,init,BRKL
2015-07-27,Keefe Bruyette & Woods,Market Perform,,main,BRKL
2015-10-22,Compass Point,Buy,Neutral,up,BRKL
2016-04-14,American Capital Partners,Buy,,init,BRKL
2016-06-07,Sandler O'Neill,Hold,Buy,down,BRKL
2016-07-08,Keefe Bruyette & Woods,Outperform,,up,BRKL
2016-11-18,Compass Point,Neutral,Buy,down,BRKL
2017-04-27,Keefe Bruyette & Woods,Market Perform,Outperform,down,BRKL
2019-01-09,Compass Point,Neutral,Buy,down,BRKL
2019-05-02,Piper Jaffray,Overweight,Neutral,up,BRKL
2019-11-26,Raymond James,Market Perform,,init,BRKL
2020-06-16,DA Davidson,Buy,,init,BRKL
2020-06-17,Raymond James,Outperform,Market Perform,up,BRKL
2020-09-28,Piper Sandler,Neutral,,main,BRKL
2021-01-29,Raymond James,Outperform,,main,BRKL
2021-04-30,Raymond James,Outperform,,main,BRKL
2021-07-08,Raymond James,Market Perform,Outperform,down,BRKL
