Date,Firm,To Grade,From Grade,Action,ABV
2013-11-04,Deutsche Bank,Buy,,init,GLPI
2013-11-08,Morgan Stanley,Equal-Weight,,init,GLPI
2013-11-11,Barclays,Equal-Weight,,init,GLPI
2013-11-14,JP Morgan,Neutral,,init,GLPI
2013-11-15,Stifel Nicolaus,Hold,,init,GLPI
2013-11-18,Credit Suisse,Neutral,,init,GLPI
2013-11-25,Bank of America,Neutral,,init,GLPI
2013-12-02,Wells Fargo,Outperform,,init,GLPI
2013-12-17,ISI Group,Sell,,init,GLPI
2014-05-02,Morgan Stanley,Equal-Weight,,main,GLPI
2014-10-29,Credit Suisse,Outperform,,main,GLPI
2014-10-30,Barclays,Equal-Weight,,main,GLPI
2015-01-09,JP Morgan,Overweight,Neutral,up,GLPI
2015-03-12,Union Gaming Research,Buy,,init,GLPI
2015-03-13,Susquehanna,Neutral,Positive,down,GLPI
2015-07-09,Susquehanna,Neutral,,main,GLPI
2015-12-15,JMP Securities,Market Outperform,,init,GLPI
2015-12-16,Deutsche Bank,Buy,,main,GLPI
2016-04-08,SunTrust Robinson Humphrey,Neutral,,init,GLPI
2016-08-10,Deutsche Bank,Buy,,main,GLPI
2016-09-07,Morgan Stanley,Overweight,Equal-Weight,up,GLPI
2016-09-26,UBS,Neutral,,init,GLPI
2016-11-22,Buckingham,Neutral,,init,GLPI
2016-12-07,Deutsche Bank,Buy,,main,GLPI
2016-12-13,Morgan Stanley,Equal-Weight,Overweight,down,GLPI
2016-12-15,Bank of America,Underperform,Buy,down,GLPI
2017-08-16,Barclays,Overweight,,main,GLPI
2018-01-11,SunTrust Robinson Humphrey,Buy,Hold,up,GLPI
2018-02-09,Morgan Stanley,Equal-Weight,Equal-Weight,main,GLPI
2018-02-09,Bank of America,Underperform,Underperform,main,GLPI
2018-04-17,Morgan Stanley,Equal-Weight,Equal-Weight,main,GLPI
2018-04-17,Bank of America,Underperform,Underperform,main,GLPI
2018-07-12,Barclays,Overweight,Overweight,main,GLPI
2018-07-24,Morgan Stanley,Overweight,Equal-Weight,up,GLPI
2018-08-14,Credit Suisse,Outperform,,init,GLPI
2018-09-26,Deutsche Bank,Buy,Buy,main,GLPI
2018-09-27,Nomura,Neutral,,init,GLPI
2018-11-16,Jefferies,Hold,Hold,main,GLPI
2018-11-19,Barclays,Overweight,Overweight,main,GLPI
2019-04-15,Stifel Nicolaus,Buy,Hold,up,GLPI
2019-10-25,Macquarie,Outperform,,init,GLPI
2019-11-04,Deutsche Bank,Buy,,main,GLPI
2020-01-21,Morgan Stanley,Overweight,,main,GLPI
2020-01-30,Deutsche Bank,Buy,,main,GLPI
2020-02-24,Deutsche Bank,Buy,,main,GLPI
2020-02-26,Morgan Stanley,Overweight,,main,GLPI
2020-03-25,Nomura,Buy,Neutral,up,GLPI
2020-03-30,Morgan Stanley,Overweight,,main,GLPI
2020-04-22,SunTrust Robinson Humphrey,Buy,,main,GLPI
2020-05-04,Morgan Stanley,Overweight,,main,GLPI
2020-05-04,Deutsche Bank,Buy,,main,GLPI
2020-05-12,Morgan Stanley,Overweight,,main,GLPI
2020-08-03,Deutsche Bank,Buy,,main,GLPI
2020-08-04,Morgan Stanley,Overweight,,main,GLPI
2020-10-15,B of A Securities,Buy,,main,GLPI
2020-10-28,Stifel,Buy,,main,GLPI
2020-10-29,Morgan Stanley,Overweight,,main,GLPI
2020-10-29,Deutsche Bank,Buy,,main,GLPI
2020-11-02,Jefferies,Buy,Hold,up,GLPI
2020-11-12,Raymond James,Strong Buy,,init,GLPI
2020-11-13,Morgan Stanley,Overweight,,main,GLPI
2020-11-17,Loop Capital,Buy,,init,GLPI
2020-12-14,Morgan Stanley,Overweight,,main,GLPI
2021-01-20,Morgan Stanley,Overweight,,main,GLPI
2021-02-22,Morgan Stanley,Overweight,,main,GLPI
2021-03-15,KeyBanc,Overweight,,init,GLPI
2021-04-01,Mizuho,Buy,,init,GLPI
2021-04-21,Citigroup,Buy,,init,GLPI
2021-05-03,Morgan Stanley,Overweight,,main,GLPI
2021-05-24,Mizuho,Buy,,main,GLPI
2021-06-07,Keybanc,Overweight,,main,GLPI
2021-06-15,Wolfe Research,Peer Perform,,init,GLPI
2021-08-04,UBS,Buy,Neutral,up,GLPI
2021-08-04,Morgan Stanley,Overweight,,main,GLPI
2021-12-08,Raymond James,Strong Buy,,main,GLPI
2021-12-15,Scotiabank,Sector Perform,Sector Outperform,down,GLPI
2021-12-15,Morgan Stanley,Overweight,,main,GLPI
