Date,Firm,To Grade,From Grade,Action,ABV
2013-04-24,Sidoti & Co.,Neutral,,init,FCEL
2013-12-18,Stifel Nicolaus,Buy,,main,FCEL
2014-02-03,Cowen & Co.,Outperform,,init,FCEL
2014-02-19,FBR Capital,Market Perform,,init,FCEL
2014-03-12,Stifel Nicolaus,Buy,,main,FCEL
2014-03-12,Cowen & Co.,Market Perform,Outperform,down,FCEL
2014-05-28,Stifel,Buy,,init,FCEL
2014-08-13,Cowen & Co.,Outperform,Market Perform,up,FCEL
2015-04-17,Dougherty,Buy,,init,FCEL
2015-12-18,FBR Capital,Outperform,,init,FCEL
2016-03-11,Cowen & Co.,Outperform,,main,FCEL
2016-03-15,FBR Capital,Outperform,,main,FCEL
2016-04-11,Roth Capital,Buy,,init,FCEL
2016-05-02,Craig-Hallum,Buy,,init,FCEL
2016-10-25,Roth Capital,Neutral,Buy,down,FCEL
2016-10-26,FBR Capital,Market Perform,Outperform,down,FCEL
2017-10-04,Oppenheimer,Outperform,,init,FCEL
2018-01-12,B. Riley FBR,Buy,Neutral,up,FCEL
2018-11-23,Roth Capital,Neutral,Buy,down,FCEL
2019-06-06,Oppenheimer,Perform,Outperform,down,FCEL
2020-01-23,Craig-Hallum,Sell,Hold,down,FCEL
2020-10-08,JP Morgan,Overweight,,init,FCEL
2020-11-19,JP Morgan,Neutral,Overweight,down,FCEL
2020-12-09,Canaccord Genuity,Hold,,init,FCEL
2021-01-07,Jefferies,Hold,,init,FCEL
2021-01-14,JP Morgan,Underweight,Neutral,down,FCEL
2021-03-30,Northcoast Research,Neutral,,init,FCEL
2021-04-16,B. Riley FBR,Neutral,,init,FCEL
2021-04-20,Wells Fargo,Underweight,,init,FCEL
2021-06-11,Canaccord Genuity,Hold,,main,FCEL
2021-12-30,Canaccord Genuity,Hold,,main,FCEL
2021-12-30,B. Riley Securities,Neutral,,main,FCEL
2022-01-05,Keybanc,Sector Weight,,init,FCEL
