Date,Firm,To Grade,From Grade,Action,ABV
2013-03-15,Raymond James,Outperform,Strong Buy,down,SCS
2013-06-21,Longbow Research,Buy,Neutral,up,SCS
2014-03-13,Longbow Research,Neutral,,down,SCS
2014-03-26,Raymond James,Strong Buy,Outperform,up,SCS
2015-12-23,Raymond James,Market Perform,Strong Buy,down,SCS
2016-11-04,Seaport Global,Neutral,,init,SCS
2017-06-23,Raymond James,Outperform,Strong Buy,down,SCS
2017-09-01,Sidoti & Co.,Buy,Neutral,up,SCS
2018-09-24,Raymond James,Outperform,Outperform,main,SCS
2019-03-21,Raymond James,Strong Buy,Outperform,up,SCS
2019-09-23,Raymond James,Strong Buy,,main,SCS
2019-10-07,Raymond James,Market Perform,Strong Buy,down,SCS
2019-12-18,Sidoti & Co.,Neutral,,main,SCS
2020-03-16,Sidoti & Co.,Neutral,,main,SCS
2020-03-25,Sidoti & Co.,Neutral,,main,SCS
2020-06-01,Sidoti & Co.,Neutral,,main,SCS
2020-08-24,Benchmark,Hold,Buy,down,SCS
2021-05-07,Benchmark,Buy,Hold,up,SCS
