Date,Firm,To Grade,From Grade,Action,ABV
2017-01-19,SunTrust Robinson Humphrey,Buy,,init,AJRD
2017-03-31,Jefferies,Buy,,init,AJRD
2017-10-23,Jefferies,Hold,Buy,down,AJRD
2018-08-21,SunTrust Robinson Humphrey,Buy,Buy,main,AJRD
2019-01-14,Credit Suisse,Outperform,Neutral,up,AJRD
2019-06-28,Canaccord Genuity,Buy,,init,AJRD
2019-09-10,JP Morgan,Neutral,,init,AJRD
2020-01-07,Jefferies,Buy,Hold,up,AJRD
2020-02-20,Canaccord Genuity,Buy,,main,AJRD
2020-04-29,SunTrust Robinson Humphrey,Buy,,main,AJRD
2020-05-21,RBC Capital,Sector Perform,,init,AJRD
2020-07-28,SunTrust Robinson Humphrey,Buy,,main,AJRD
2020-08-04,RBC Capital,Outperform,Sector Perform,up,AJRD
2020-10-27,Canaccord Genuity,Buy,,main,AJRD
2020-12-22,Truist Securities,Hold,Buy,down,AJRD
2021-01-07,Jefferies,Hold,Buy,down,AJRD
2021-04-27,Canaccord Genuity,Hold,,main,AJRD
