Date,Firm,To Grade,From Grade,Action,ABV
2019-06-03,Morgan Stanley,Overweight,,init,NXTC
2019-06-03,Piper Jaffray,Overweight,,init,NXTC
2019-07-09,Bank of America,Buy,,init,NXTC
2019-08-13,Morgan Stanley,Overweight,,main,NXTC
2019-09-05,Piper Jaffray,Overweight,,main,NXTC
2019-09-09,Bank of America,Buy,,reit,NXTC
2019-11-12,Bank of America,Buy,,reit,NXTC
2019-11-13,Morgan Stanley,Overweight,,main,NXTC
2019-11-26,BTIG,Buy,,init,NXTC
2019-12-17,Morgan Stanley,Overweight,,main,NXTC
2020-01-13,SunTrust Robinson Humphrey,Buy,,init,NXTC
2020-03-02,Roth Capital,Buy,,init,NXTC
2020-04-15,Morgan Stanley,Overweight,,main,NXTC
2020-05-08,Morgan Stanley,Overweight,,main,NXTC
2020-06-01,Benchmark,Hold,Buy,down,NXTC
2020-07-13,SunTrust Robinson Humphrey,Hold,Buy,down,NXTC
2020-07-14,BTIG,Buy,,main,NXTC
2021-01-15,B of A Securities,Underperform,Neutral,down,NXTC
2021-03-05,Truist Securities,Buy,Hold,up,NXTC
2021-11-05,Needham,Buy,,main,NXTC
